Quelle droite sont les graphes de la fonction exponentielle \( y = a^x \) et de la fonction logarithmique \( y = \log_a x \) symétriques par rapport à?,y=x
La condition nécessaire et suffisante pour qu'une fonction \( f(x) \) soit différentiable au point \( x_0 \) est que la dérivée à gauche et la ____ de \( f(x) \) en \( x_0 \) existent toutes les deux et soient égales.,dérivée à droite
"Supposons que \( A \) et \( B \) soient deux évènements aléatoires. Si \( P(A|B) = P(A) \) (ou \( P(B|A) = P(B) \), et \( P(A) > 0 \), \( P(B) > 0 \)), alors les évènements \( A \) et \( B \) sont dits mutuellement ____.",indépendants
"Si une position non terminale a au moins une position subséquente qui est une position P, alors cette position est une _____.",N-position
Une tangente à un cercle est une droite qui touche le cercle en ____ point.,un
"Si la fonction interne \( u = g(x) \) est strictement croissante sur l'intervalle \( I \), et que la fonction externe \( y = f(u) \) est également strictement croissante sur l'intervalle correspondant \( g(I) \) (l'image de \( g(x) \) sur \( I \)), alors la fonction composée \( y = f(g(x)) \) est ____ sur \( I \).",strictement croissante
"À partir de \(n\) éléments distincts, sélectionner n'importe quels \(m\) éléments \((m \leqslant n)\) en tant que groupe est appelé un ___ de \(m\) éléments choisis parmi \(n\) éléments distincts.",combinaison
"Si deux angles sont respectivement supplémentaires à deux angles égaux, alors les deux angles sont ____.",égaux
\(\log_a \frac{M}{N}\) est égal à \(\log_a M\) ____ \(\log_a N\),moins
"Élever \( a \) à la puissance « du logarithme de \( N \) en base \( a \) », et le résultat est ____.",N
"Les nombres de la forme \( z = a + bi \) sont appelés nombres complexes, où \( a \) est la partie réelle du nombre complexe \( z \), et \( b \) est appelée le ____ du nombre complexe \( z \).",partie imaginaire
"Si les chiffres des centaines, des dizaines et des unités d'un nombre à trois chiffres sont respectivement \(a\), \(b\) et \(c\), alors le nombre est ____ + \(10b\) + \(c\).",100a
La relation de base dans les problèmes de déplacement : Distance = Vitesse * ____.,Temps
"Si un entier a peut être divisé par un autre entier b sans reste, alors on dit que a est ____ par b.",divisible
"Si on a 3 plans mutuellement exclusifs pour accomplir une tâche, avec \( n_1 \) façons dans le 1er plan, \( n_2 \) façons dans le 2ème plan et \( n_3 \) façons dans le 3ème plan, alors le nombre total de façons d'accomplir la tâche est ____.",\( n_1 + n_2 + n_3 \)
"Si le polynôme \( f(x) \) est divisé par le polynôme linéaire \( (x - a) \), le reste est une constante, et cette constante est égale à ____.",\(f(a)\)
"Si une droite est parallèle à un plan, et qu'un plan passant par cette droite coupe le plan initial, alors la droite est ____ la droite d'intersection.",parallèle à
"Dans un triangle rectangle dans un plan, la somme des carrés des deux côtés adjacents à l'angle droit est ____ au carré de l'hypoténuse.",égal à
"Si deux triangles ont leurs côtés correspondants proportionnels, alors leurs angles intérieurs correspondants sont ____.",égaux
"Prendre tous les \( n \) éléments distincts pour les organiser (c'est-à-dire ""choisir tous les éléments pour les classer"") s'appelle une ____ des \( n \) éléments.",permutation
"Dans le système de numération en base n, le plus grand chiffre unique est ____.",n - 1
Les deux paires de côtés opposés d'un parallélogramme sont respectivement ____.,parallèles et égaux
"L'ensemble des points d'un plan pour lesquels la valeur absolue de la différence des distances à deux points fixes \( F_1 \) et \( F_2 \) (appelés foyers) est égale à une constante (notée \( 2a \), avec \( 0 < 2a < |F_1F_2| \)) est appelé un(e) ____.",hyperbole
"Rangez un ensemble de données dans l'ordre croissant (ou décroissant). Si le nombre de points de données est impair, le nombre à la position médiane est le ____ de cet ensemble de données.",médiane
"Pour tout deux ensembles finis \( A \) et \( B \), le nombre d'éléments dans leur union est égal à la somme du nombre d'éléments dans les deux ensembles ____ le nombre d'éléments dans leur intersection.",moins
"Si les angles correspondants de deux triangles sont égaux et leurs côtés correspondants sont proportionnels, alors les deux triangles sont ____.",semblables
"Dans un triangle rectangle, le carré d'un catété est égal au produit de sa projection sur l'hypoténuse et du ____.",hypoténuse
Il existe un point à l'intérieur d'un tétraèdre qui est à égale distance de toutes ses faces. Ce point est appelé le ____ du tétraèdre.,centre du cercle inscrit
Tous les quatre angles d'un rectangle sont ____.,angles droits
"Pour tout entier positif \( n \), l'équation \( x^n = 1 \) a exactement ____ solutions complexes distinctes.",n
