指数函数\( y = a^x \)与对数函数\( y = \log_a x \)的图象关于哪条直线对称？,y=x
函数\( f(x) \)在点\( x_0 \)处可导的充分必要条件是\( f(x) \)在\( x_0 \)处的左导数和____都存在且相等。,右导数
假设\(A\)和\(B\)是两个随机事件。如果\(P(A|B) = P(A)\)（或者\(P(B|A) = P(B)\)，且\(P(A) > 0\)，\(P(B) > 0\)），那么事件\(A\)和\(B\)被称为相互____。,独立的
如果一个非终止局面至少有一个后续局面是P局面，那么这个局面是一个_____。,N局面
圆的切线是一条与圆在____点相切的直线。,一个
如果内层函数\( u = g(x) \)在区间\( I \)上单调递增，且外层函数\( y = f(u) \)在相应区间\( g(I) \)（即\( g(x) \)在\( I \)上的值域）上也单调递增，那么复合函数\( y = f(g(x)) \)在\( I \)上是____。,单调递增的
从 \(n\) 个不同元素中，任取 \(m\) 个元素 \((m \leqslant n)\) 并成一组，叫做从 \(n\) 个不同元素中取出 \(m\) 个元素的一个___。,组合
如果两个角分别与两个相等的角互补，那么这两个角____。,相等
\(\log_a \frac{M}{N}\) 等于 \(\log_a M\) ____ \(\log_a N\),减去
将 \( a \) 提升到以 \( a \) 为底 \( N \) 的对数次幂，结果是 ____。,N
形如\(z = a + bi\)的数被称为复数，其中\(a\)是复数\(z\)的实部，\(b\)被称为复数\(z\)的____。,虚部
如果一个三位数的百位、十位和个位数字分别为\(a\)、\(b\)和\(c\)，那么这个数是 ____ + \(10b\) + \(c\)。,100a
行程问题中的基本关系：路程 = 速度 × ____。,时间
如果一个整数 a 能被另一个整数 b 整除且没有余数，那么我们说 a 能被 b ____。,可整除的
如果有 3 个相互排斥的方案来完成一项任务，第一个方案有 \( n_1 \) 种方法，第二个方案有 \( n_2 \) 种方法，第三个方案有 \( n_3 \) 种方法，那么完成这项任务的总方法数是 ____。,\( n_1 + n_2 + n_3 \)
如果多项式\( f(x) \)除以一次多项式\( (x - a) \)，余数是一个常数，且这个常数等于____。,\(f(a)\)
如果一条直线与一个平面平行，且过这条直线的一个平面与原平面相交，那么这条直线____交线。,平行于
在平面直角三角形中，两条直角边的平方和____斜边的平方。,等于
如果两个三角形的对应边成比例，那么它们的对应内角____。,相等
取所有 \( n \) 个不同元素进行排列（即“选取所有元素进行排序”）被称为 \( n \) 个元素的一个____。,排列
在n进制数系统中，最大的一位数是____。,n - 1
平行四边形的两组对边分别____。,平行且相等
平面内到两个定点\( F_1 \)和\( F_2 \)（称为焦点）的距离之差的绝对值等于常数（记为\( 2a \)，且\( 0 < 2a < |F_1F_2| \)）的点的轨迹叫做____。,双曲线
将一组数据按升序（或降序）排列。如果数据点的个数是奇数，那么处于中间位置的数就是这组数据的____。,中位数
对于任意两个有限集 \( A \) 和 \( B \)，它们并集中元素的个数等于这两个集合中元素个数之和 ____ 它们交集中元素的个数。,减去
如果两个三角形的对应角相等且对应边成比例，那么这两个三角形是____。,相似的
在一个直角三角形中，一条直角边的平方等于它在斜边上的射影与____的乘积。,斜边
在四面体内部存在一个点，它到四面体的所有面的距离都相等。这个点被称为四面体的____。,内心
长方形的四个角都是____。,直角
对于任意正整数 \( n \)，方程 \( x^n = 1 \) 恰好有 ____ 个不同的复数解。,n
