指数函数\( y = a^x \)与对数函数\( y = \log_a x \)的图象关于哪条直线成对称图形？,y=x
函数\( f(x) \)在点\( x_0 \)处可导的充要条件是\( f(x) \)在\( x_0 \)处的左导数和____都存在且相等。,右导数
假定\(A\)与\(B\)是两个随机事件。若\(P(A|B) = P(A)\)（或者\(P(B|A) = P(B)\)，并且\(P(A) > 0\)，\(P(B) > 0\)），那么事件\(A\)和\(B\)被称作相互____。 ,独立的
若一个非终止局面至少存在一个后续局面为P局面，那么这个局面是一个_____。,N局面
一条与圆在____点相切的直线被称为圆的切线。,一个
若内层函数\( u = g(x) \)在区间\( I \)上呈单调递增态势，且外层函数\( y = f(u) \)在对应的区间\( g(I) \)（也就是\( g(x) \)在\( I \)上的值域）上同样单调递增，那么复合函数\( y = f(g(x)) \)在\( I \)上是____。 ,单调递增的
从 \(n\) 个不一样的元素里，任意选取 \(m\) 个元素 \((m \leqslant n)\) 组合成一组，称作从 \(n\) 个不一样的元素中取出 \(m\) 个元素的一个___。 ,组合
若两个角分别和两个相等的角互补，那么这两个角____。,相等
\(\log_a \frac{M}{N}\) 与 \(\log_a M\)、\(\log_a N\) 之间用什么运算符号连接能使等式成立，即 \(\log_a \frac{M}{N}\) 等于 \(\log_a M\) ____ \(\log_a N\),减去
把 \( a \) 进行以 \( a \) 为底 \( N \) 的对数次幂的运算，所得结果是 ____。,N
形如\(z = a + bi\)的数叫做复数，其中\(a\)为复数\(z\)的实部，\(b\)叫做复数\(z\)的____。,虚部
若一个三位数，其百位数字是\(a\)，十位数字是\(b\)，个位数字是\(c\)，则这个数是 ____ + \(10b\) + \(c\)。,100a
行程问题里的基本关系：路程等于速度乘以 ____。,时间
若一个整数 a 能被另一个整数 b 整除且无余数，那么我们说 a 能被 b ____。,可整除的
若要完成一项任务有 3 个相互排斥的方案，其中第一个方案有 \( n_1 \) 种方法，第二个方案有 \( n_2 \) 种方法，第三个方案有 \( n_3 \) 种方法，那么完成这项任务的总方法数是 ____。,\( n_1 + n_2 + n_3 \)
若多项式\( f(x) \)被一次多项式\( (x - a) \)除，所得余数是一个常数，那么这个常数等于____。,\(f(a)\)
若一条直线和一个平面平行，并且经过这条直线的一个平面与原来的平面相交，那么这条直线____交线。,平行于
在平面直角三角形里，两条直角边的平方和____斜边的平方。,等于
若两个三角形的对应边成比例，那么它们的对应内角____。,相等
对所有 \( n \) 个不同元素进行排列（也就是“选取所有元素进行排序”），这被叫做 \( n \) 个元素的一个____。 ,排列
在n进制的数系统里，最大的一位数是____。,n - 1
平行四边形的两组对边分别呈现出怎样的位置关系？（答案处应填的内容与原题目一致） ,平行且相等
在平面内，点到两个被称为焦点的定点\( F_1 \)和\( F_2 \)的距离之差的绝对值等于常数（此常数记为\( 2a \)，并且\( 0 < 2a < |F_1F_2| \)），这样的点的轨迹叫做____。,双曲线
把一组数据按照升序（或者降序）进行排列。要是数据点的数量是奇数，那么位于中间位置的数就是这组数据的____。 ,中位数
对于任意两个有限集 \( A \) 和 \( B \)，这两个集合中元素个数之和 ____ 它们交集中元素的个数，等于它们并集中元素的个数。,减去
若两个三角形的对应角相等并且对应边成比例，那么这两个三角形是____。,相似的
在一个直角三角形里，一条直角边的平方等于这条直角边在斜边上的射影与____的乘积。 ,斜边
四面体内部有一个点，它到该四面体的所有面的距离都相等。这个点被叫做四面体的____。,内心
长方形的四个角都是____ 。（此题目无需修改，若硬要换表述可改为：长方形的四个内角都是____ 。） ,直角
对于任意正整数 \( n \)，方程 \( x^n = 1 \) 有且仅有 ____ 个不同的复数解。,n
