Графики экспоненциальной функции \( y = a^x \) и логарифмической функции \( y = \log_a x \) симметричны относительно какой прямой?,y = 0,x = 0,y = -x,y=x,D
"Необходимым и достаточным условием для того, чтобы функция \( f(x) \) была дифференцируемой в точке \( x_0 \), является то, что левая производная и ____ функции \( f(x) \) в точке \( x_0 \) существуют и равны.",вторую производную,производную сложной функции,производную обратной функции,правую производную,D
"Предположим, что \( A \) и \( B \) - это два случайных события. Если \( P(A|B) = P(A) \) (или \( P(B|A) = P(B) \), и \( P(A) > 0 \), \( P(B) > 0 \)), то события \( A \) и \( B \) называются взаимно ____.",дополнительными,зависимыми,несовместными,независимыми,D
"Если неконечная позиция имеет хотя бы одну последующую позицию, которая является P - позицией, то эта позиция является _____.",R - позиция,Q - позиция,N - позиция,P - позиция,C
"Касательная к окружности - это прямая, которая касается окружности в ____ точке.",одной,трех,ни одной,двух,A
"Если внутренняя функция \( u = g(x) \) монотонно возрастает на интервале \( I \), а внешняя функция \( y = f(u) \) также монотонно возрастает на соответствующем интервале \( g(I) \) (множестве значений \( g(x) \) на \( I \)), то сложная функция \( y = f(g(x)) \) ____ на \( I \).",колеблющаяся,немонотонная,монотонно убывающая,монотонно возрастающая,D
"Из \(n\) различных элементов выбираются любые \(m\) элементов \((m \leqslant n)\) в качестве группы, это называется ___ \(m\) элементов, выбранных из \(n\) различных элементов.",размещение,сочетание,перестановка,последовательность,B
"Если два угла соответственно дополнительны к двум равным углам, то эти два угла ____.",комплементарны,равны,дополнительны,неравны,B
\(\log_a \frac{M}{N}\) равно \(\log_a M\) ____ \(\log_a N\),times - умножить на,divided by - разделить на,minus - минус,plus - плюс,C
"Возвести \( a \) в степень ""логарифм \( N \) по основанию \( a \)"", и результат равен ____.",a,N,logₐN,1,B
"Числа вида \( z = a + bi \) называются комплексными числами, где \( a \) является действительной частью комплексного числа \( z \), а \( b \) называется ____ комплексного числа \( z \).",real coefficient,мнимая часть,чисто мнимая часть,комплексный коэффициент,B
"Если сотни, десятки и единицы трехзначного числа равны соответственно \(a\), \(b\) и \(c\), то это число равно ____ + \(10b\) + \(c\).",10a,a,1000a,100a,D
Основное соотношение в задачах о движении: Дистанция = Скорость * ____.,Объем,Ускорение,Время,Площадь,C
"Если целое число a можно разделить на другое целое число b без остатка, то мы говорим, что a ____ на b.",indivisible,divider,делимое,dividant,C
"Если есть 3 взаимно исключающих плана для выполнения задачи, причем в 1-м плане есть \( n_1 \) способов, во 2-м плане - \( n_2 \) способов, а в 3-м плане - \( n_3 \) способов, то общее количество способов выполнения задачи равно ____.",\(n_1\times n_2\times n_3\),\(n_1 - n_2 - n_3\),\(\frac{n_1 + n_2 + n_3}{3}\),\( n_1 + n_2 + n_3 \),D
"Если многочлен \( f(x) \) делится на линейный многочлен \( (x - a) \), то остаток является константой, и эта константа равна ____.",\(f(0)\),\(f(-a)\),\(f(1)\),\(f(a)\),D
"Если прямая параллельна плоскости, и плоскость, проходящая через эту прямую, пересекает исходную плоскость, то прямая ____ прямой пересечения.",перпендикулярна,скрещивается с,параллельна,пересекается с,C
В прямоугольном треугольнике на плоскости сумма квадратов катетов ____ квадрату гипотенузы.,больше,равна,меньше,не связана с,B
"Если два треугольника имеют соответствующие стороны пропорциональными, то их соответствующие внутренние углы ____.",равны,дополняют друг друга до прямого угла,дополняют друг друга до общего угла,не равны,A
"Взятие всех \( n \) различных элементов для расположения (то есть ""выбор всех элементов для упорядочивания"") называется ____ из \( n \) элементов.",подмножество,комбинация,вероятность,перестановка,D
В числовой системе с основанием n наибольшая одиночная цифра равна ____.,n + 1,n-1,n,n/2,B
Два пары противоположных сторон параллелограмма соответственно ____.,параллельны и равны,перпендикулярны и равны,параллельны и перпендикулярны,равны и пересекаются,A
"Множество точек на плоскости, для которых абсолютное значение разности расстояний до двух фиксированных точек \( F_1 \) и \( F_2 \) (называемых фокусами) равно постоянной величине (обозначаемой как \( 2a \), причем \( 0 < 2a < |F_1F_2| \)), называется ____.",парабола,гипербола,эллипс,окружность,B
"Расположите набор данных в порядке возрастания (или убывания). Если количество точек данных нечетное, то число в средней позиции является ____ этого набора данных.",среднее арифметическое,медиана,размах,мода,B
"Для любых двух конечных множеств \( A \) и \( B \), количество элементов в их объединении равно сумме количества элементов в этих двух множествах ____ количество элементов в их пересечении.",минус,плюс,деленное на,умноженное на,A
"Если соответствующие углы двух треугольников равны, а соответствующие стороны пропорциональны, то два треугольника ____.",равносторонние,равные,равнобедренные,подобные,D
В прямоугольном треугольнике квадрат катета равен произведению его проекции на гипотенузу и ____.,гипотенуза,медиана к гипотенузе,другой катет,высота к гипотенузе,A
"Внутри тетраэдра существует точка, которая равноудалена от всех его граней. Эта точка называется ____ тетраэдра.",centroid,orthocenter,вписанная точка (инцентр),описанная точка (циркумцентр),C
Все четыре угла прямоугольника являются ____.,прямые углы,тупые углы,развернутые углы,острые углы,A
Для любого положительного целого числа \( n \) уравнение \( x^n = 1 \) имеет ровно ____ различных комплексных решений.,2n,n + 1,n,n - 1,C
