"Известно, что $2^a = 5$ и $\log_8 3 = b$. Выражение $4^{a - 3b}$ можно представить в виде $\frac{m}{n}$, где $m$ и $n$ — взаимно простые положительные целые числа. Требуется найти сумму $m + n$. ",34
"В треугольнике $ABC$ стороны, противоположные углам $A$, $B$ и $C$, обозначены как $a$, $b$ и $c$ соответственно. Задано, что $a \sin B = \sqrt{3}\, b \cos A$, $c - 2b = 1$, $a = \sqrt{7}$. Определите значение $c$. ",3
"События \( A \) и \( B \) являются независимыми. Вероятность того, что событие \( A \) произойдет, равна \( P(A) = \frac{1}{2} \), а вероятность того, что событие \( B \) произойдет, равна \( P(B) = \frac{1}{3} \). Вероятность \( P(A \cap B) \) того, что произойдет событие \( A \cap B \), может быть записана в виде дроби \(\frac{m}{n}\), где \( m \) и \( n \) — взаимно простые положительные целые числа. Определите значение \( m + n \). ",7
"Определённый магазин, с целью привлечения покупателей, подготовил два приза. Каждый покупатель, входящий в магазин и совершающий покупку, имеет возможность участвовать в лотерее. Лотерея завершается, как только оба приза будут разыграны. Правила лотереи таковы: в непрозрачном ящике находятся шары, которые извлекаются с возвращением (все шары одинаковы по размеру и массе). Извлечение красного шара означает «без выигрыша», а извлечение белого шара — «выиграл приз». Изначально в ящике 2 белых шара и 3 красных шара. Участник случайным образом достаёт один шар из ящика. Если участник не выиграл приз, шар возвращается в ящик, и его участие в лотерее заканчивается; далее следующий покупатель начинает тянуть шар. Если участник выигрывает приз, шар возвращается в ящик, и в ящик дополнительно добавляется один красный шар, после чего этот же покупатель делает ещё один ход и достаёт шар. Если при втором извлечении он не выигрывает приз, шар возвращается в ящик, покупатель получает ровно один приз, и следующий покупатель начинает тянуть шар. Если при втором извлечении он снова выигрывает приз, то покупатель получает оба приза, и вся лотерея завершается. Известно, что мероприятие очень популярно, и покупатели будут участвовать до тех пор, пока оба приза не будут разыграны. Вероятность того, что второй и третий покупатели каждый выиграют ровно по одному призу, может быть записана в виде дроби $\frac{m}{n}$, где $m$ и $n$ — взаимно простые целые числа. Найдите $m + n$.",79
"Пусть прямая $ l_1\colon x - y + 6 = 0 $ имеет точку пересечения с осью $ x $ в точке $ A $, с осью $ y $ в точке $ B $, а с окружностью $ (x+1)^2 + (y-3)^2 = r^2 $ — в точках $ C $ и $ D $. Если длина отрезка $ AB $ равна трём длинам отрезка $ CD $, то найдите значение $ r $. ",2
"Точка \( (3a, 0) \) (\( a > 0 \)) является центром симметрии графика функции \( y = 2\tan\left(x - \frac{\pi}{3}\right) \). Если наименьшее значение \( a \) представить в виде \(\frac{\pi}{n}\), где \( n \) — целое число, то найдите \( n \).", 9
"В коробке лежит 5 одинаковых шаров, имеющих номера от 1 до 5. Из коробки извлекается по одному шару трижды с возвращением. Пусть X — это количество различных номеров, которые встречаются как минимум один раз за три выборки. Математическое ожидание E(X) можно записать в виде дроби m/n, где m и n — взаимно простые положительные целые числа. Определите m + n.",86
Дано: \( (1 - 2x)^4 = a_0 - 3a_1 x + 4a_2 x^2 - 8a_3 x^3 + 16a_4 x^4 \). Найти значение \( a_0 \).,1
"При определённых условиях время, которое требуется для обучения большой языковой модели искусственного интеллекта на \( N \) единицах данных, равно \( T = k\log_2 N \) (единица измерения: ч), где \( k \) — постоянная величина. Известно, что при увеличении объёма обучающих данных \( N \) от \( 10^6 \) до \( 1{,}024 \times 10^9 \) единиц время обучения увеличивается на 20 ч. Насколько часов увеличится время обучения, если объём обучающих данных \( N \) увеличится от \( 1{,}024 \times 10^9 \) единиц до \( 8{,}192 \times 10^9 \) единиц?",6
"Пусть универсальное множество $U$ определено как $U = \{x \mid x$ — положительное целое число, меньшее $9\},$ и пусть $A = \{1,\,3,\,5\}.$ Сколько элементов содержит $C_U A$ (дополнение $A$ в $U$)? ",5
"Учитывая, что комплексное число \( z \) таково, что \( \text{i} \cdot z + 2 = 2\text{i} \), величину \( |z| + 1 \) можно записать в виде \( m \sqrt{n} + p \). Определите \( m+n+p \).",5
"Дано, что универсальное множество \( U = \{x \mid x \text{ — положительное целое число, меньшее 9}\} \), а множество \( A = \{1, 3\} \). Какова мощность (число элементов) множества \( \complement_U A \)? ",6
"Дана функция \( f(x) = \sin(\omega x + \varphi) \) (\( \omega > 0 \), \( -\pi < \varphi < \pi \)), которая монотонно возрастает на отрезке \(\left[-\frac{5\pi}{12}, \frac{\pi}{12}\right]\). Также известно, что прямая \( x = \frac{\pi}{12} \) является одной из осей симметрии этой функции, а точка \( \left(\frac{\pi}{3}, 0\right) \) является одним из её центров симметрии. Если наименьшее значение функции \( f(x) \) при \( x \in \left[0, \frac{\pi}{6}\right] \) равно \(\sqrt{n}\), то найдите \( n \). ",3
"Если $\dfrac{2}{x - 1}$ является целым числом, определите количество возможных целых значений $x$.",4
"Есть 5 автомобилей, которые необходимо припарковать на 6 соседних парковочных местах. Грузовик A достаточно широкий, поэтому при парковке он должен занять два соседних места, и автомобиль B нельзя парковать рядом с грузовиком A. Сколько всего различных способов парковки существует? ",72
