The logarithm of the product of two positive numbers is equal to the ____ of the logarithms of these two numbers with the same base.  ,sum
"Suppose a function \( f(x) \) is differentiable at point \( x_0 \), and \( x_0 \) is an extreme point (maximum point or minimum point) of \( f(x) \), then \( f'(x_0) = \)____.  ",0
"Suppose the sample space of a random experiment is \( \Omega \). For each event \( A \subseteq \Omega \), assign a real number \( P(A) \). If \( P(A) \) satisfies the three axioms of non-negativity, normativity, and ____, then \( P(A) \) is called the probability of event \( A \).  ",countable additivity
"If a game can be decomposed into multiple independent subgames (e.g., in Nim, ""multiple piles of stones, each pile being a subgame""), then the Grundy number of the entire game position is equal to the ____ of the Grundy numbers of all subgames.  ",exclusive OR(XOR)
"The relationship between \( \tan\theta \) and \( \cot\theta \) is: \( \cot\theta \) = ____."
"If \( g(x) \) is an odd function and \( f(u) \) is an odd function, then \( f(g(x)) \) is a(n) ____.  ",odd function
"Let \( G \) be a finite group, and let \( p \) be a prime number such that \( p \mid |G| \) (i.e., \( p \) divides the order of \( G \)). According to Cauchy's Theorem, there must exist an element of order ________ in \( G \).  ",\( p \)
The sum of any two sides of a triangle is ____ the third side.  ,greater than
\(\log_a (M \cdot N) = \log_a M +\) ____  ,\(\log_a N\)
"If \( a^b = N \), then \( b = \)____.  ",\( \log_a N \)
"Let the complex number \( z = a + bi \), then its modulus (or absolute value) is ____.  ",\(\sqrt{a^2 + b^2}\)
"If completing a task requires 3 steps, with \( n_1 \) ways to finish the 1st step, \( n_2 \) ways to finish the 2nd step, and \( n_3 \) ways to finish the 3rd step, then the total number of ways to complete the task is ____.  ",\( n_1n_2n_3 \)
An equation that contains an unknown in its denominator is called a(n) ____ equation.  ,rational
"If a and b are integers and a is divisible by b, then the remainder when a is divided by b is ____.",0
According to the symmetry satisfied by binomial coefficients: \( \binom{n}{k} = \binom{n}{____} \). ,\( n - k \)
"For any two polynomials \( f(x) \) (dividend) and \( d(x) \) (divisor, with \( d(x) \neq 0 \)), there must exist a unique pair of polynomials \( Q(x) \) (quotient) and \( R(x) \) (remainder) such that: \( f(x) = d(x) \cdot Q(x) + R(x) \), where the degree of the remainder is always ____ the degree of the divisor. ",less than
"If two intersecting lines in one plane are respectively parallel to another plane, then the two planes are ____.  ",parallel
"In an isosceles triangle, the angle bisector of the vertex angle, the median on the base, and the altitude on the base ____.  ",coincide
"The circumcenter of a triangle is the point where the ____ of the sides of the triangle intersect.",perpendicular bisectors
"If \( k \) elements are selected from \( n \) distinct elements for arrangement, and repeated selection of elements is allowed (i.e., the same element can be selected multiple times), then the number of arrangements is ____.  ",\( n^k \)
"The square root of a non-negative real number \( a \) is a non-negative real number \( x \) such that ____.",\( x^2 = a \)
"A line parallel to one side of a triangle, intersecting the other two sides (or their extensions), divides the corresponding segments ____.  ",proportionally
"The asymptotes of a hyperbola are straight lines that the hyperbola approaches but never ____ as x or y tends to infinity.",intersects
"The mode of a set of data is the value that appears ____ frequently.",most
"For any three finite sets \( A \), \( B \), and \( C \), the number of elements in their union is equal to the sum of the number of elements in the three sets, minus the sum of the number of elements in all pairwise intersections, and then ____ the number of elements in the intersection of the three sets.",plus
The ratio of the areas of two similar triangles is equal to the ____ of the similarity ratio.  ,square
"In a right triangle, the square of the altitude to the hypotenuse is equal to the ____ of the projections of the two legs on the hypotenuse.  ",product
"If a sphere is tangent to all faces of a geometric solid, the sphere is called the ____ of the geometric solid.  ",inscribed sphere
The two diagonals of a rectangle are ____ in length.,equal
The sum of all nth roots of unity is ____.  ,0
