x,x,x,x,x,x
x,x,x,x,x,x
"Jen participe à une loterie en choisissant 4 nombres distincts parmi l'ensemble S = {1, 2, 3, ..., N}. Quatre nombres sont ensuite tirés au hasard dans S. Elle gagne un prix si au moins deux de ses nombres figurent parmi les nombres tirés, et remporte le gros lot si ses quatre nombres sont exactement ceux qui ont été tirés. Sachant que la probabilité qu'elle remporte le gros lot sachant qu'elle a gagné un prix est de 1/115, déterminer N.",8,12,10,9,C
x,x,x,x,x,x
"Huit cercles de rayon 34 sont tangents consécutivement, et deux de ces cercles sont respectivement tangents à AB et BC du triangle ABC. Le rayon du cercle inscrit dans le triangle ABC est 192/5. Des cercles de rayon 1 peuvent être disposés de la même manière. Trouver le nombre de tels cercles.",2024,2020,2022,2026,A
"On définit $ f(x)=\left| |x|-\tfrac{1}{2} \right| $ et $ g(x)=\left| |x|-\tfrac{1}{4} \right| $. Soit $ N $ l'entier tel que le second graphe est donné par $ x=4\, g(f(\cos(N\pi y))) $. On sait que les graphes de $ y=4\, g(f(\sin(2\pi x))) $ et $ x=4\, g(f(\cos(N\pi y))) $ se coupent exactement 385 fois. Trouver $ N $.",1,3,4,2,B
x,x,x,x,x,x
"Soit (a, b, c) des entiers naturels vérifiant a + b + c = N et  
\[ a^2b + a^2c + b^2a + b^2c + c^2a + c^2b = 6\,000\,000 \].  
Sachant qu'il existe exactement 601 tels triplets, déterminer N.",250,300,350,200,B
"Il existe des nombres réels $ x $ et $ y $, tous deux supérieurs à 1, tels que $ xy = 25 $ et $ \log_x\left(y^x\right) = \log_y\left(x^{4y}\right) = N $. Trouver $ N $.",12,10,5,8,B
x,x,x,x,x,x
"Soit \( z \) un nombre complexe. Supposons que la plus grande partie réelle possible de 
\[
(75+117i)z + \frac{96+144i}{z}
\]
soit égale à 540. Trouver \( |z| \).",3,4,5,6,B
x,x,x,x,x,x
"Chaque matin, Aya fait une promenade de 9 kilomètres et s'arrête ensuite dans un café. Lorsqu'elle marche à une vitesse constante de s kilomètres par heure, la promenade lui prend N heures, y compris t minutes passées dans le café. Lorsqu'elle marche à s + 2 kilomètres par heure, la promenade lui prend 2 heures et 24 minutes, toujours y compris t minutes passées dans le café. Supposons qu'Aya marche à s + 1/2 kilomètre par heure, et que la promenade lui prenne 204 minutes, incluant t minutes passées dans le café. Trouver N.",4,6,3,5,A
x,x,x,x,x,x
"Considérons les chemins monotones qui se déplacent uniquement vers la droite ou vers le haut, partant du coin inférieur gauche jusqu'au coin supérieur droit d'une grille N×N. Parmi ces chemins, supposons que le nombre de chemins changeant de direction exactement quatre fois soit 294. Trouver N.",7,6,9,8,D
x,x,x,x,x,x
Soit B l'ensemble des pavés droits dont l'aire est $ N $ et le volume 23. Soit $ r $ le rayon de la plus petite sphère pouvant contenir chacun des pavés appartenant à B. Supposons que $ r^2 = 657/64 $. Trouver $ N $.,50,54,52,56,B
x,x,x,x,x,x
"Soit $\triangle ABC$ de centre du cercle circonscrit $O$ et centre du cercle inscrit $I$, avec $\overline{IA}\perp\overline{OI}$, un rayon du cercle inscrit égal à $6$, et $AB\cdot AC=468$. Trouver le rayon du cercle circonscrit.",10,15,20,13,D
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
"Soient $A$, $B$, $C$ et $D$ des points sur l'hyperbole $\frac{x^2}{N} - \frac{y^2}{24} = 1$ tels que $ABCD$ soit un losange dont les diagonales se coupent à l'origine. Le plus grand nombre réel strictement inférieur à $BD^2$ pour tous ces losanges est 480. Trouver $N$.",10,20,40,30,B
"Une liste d'entiers positifs possède les propriétés suivantes :  
- Le mode unique de la liste est 9.  
- La médiane de la liste est un entier positif qui n'apparaît pas dans la liste elle-même.  
- La somme des carrés de tous les éléments de la liste est égale à 236.  
Trouver la somme des éléments de la liste.",30,25,28,32,A
"Parmi les 900 habitants d'Aimeville, 195 possèdent une bague en diamant, 367 possèdent un jeu de clubs de golf et 562 possèdent une bêche de jardin. En outre, chacun des 900 habitants possède un sac de bonbons en forme de cœur. Il y a 234 habitants qui possèdent exactement trois de ces objets, et le nombre d'habitants qui possèdent les quatre objets est de 73. Déterminer le nombre d'habitants d'Aimeville qui possèdent exactement deux de ces objets.",325,512,489,437,D
"Soit ABC un triangle inscrit dans un cercle ω. Les tangentes à ω en B et C se coupent au point D, et la droite AD coupe ω en P. Si BC = 9, AC = 10 et AP = 100/13, trouver AB.",12,6,8,5,D
"Le tore T est formé en faisant tourner un cercle de rayon 3 autour d'un axe coplanaire situé à une distance de 6 par rapport au centre du cercle. Soit S une sphère. Lorsque T est placé à l'intérieur de S, il est tangent intérieurement le long d'un cercle de rayon r_i ; lorsque T est placé à l'extérieur de S, il est tangent extérieurement le long d'un cercle de rayon r_o. On suppose que r_i - r_o = 99/28. Trouver le rayon de S.",11,10,13,12,A
x,x,x,x,x,x
"Les rectangles ABCD et EFGH sont dessinés de sorte que les points D, E, C, F soient alignés. De plus, les points A, D, H, G se trouvent tous sur un même cercle. Si BC = 16, AB = 107, CE = 104 et EF = 184, quelle est la longueur de FG ?",15,21,17,19,C
x,x,x,x,x,x
