x,x,x,x,x,x
x,x,x,x,x,x
"ジェーンは、集合S={1,2,3,...,N} から異なる4つの数を選んで宝くじに参加する。その後、集合S から無作為に4つの数が選ばれる。ジェーンが選んだ4つの数のうち少なくとも2つが無作為に選ばれた4つの数の中に含まれている場合、ジェーンは賞品を獲得し、ジェーンが選んだ4つの数すべてが無作為に選ばれた4つの数の中に含まれている場合、ジェーンは大賞を獲得する。ジェーンが賞品を獲得したという条件のもとで、大賞を獲得する確率が1/115であるとき、N の値を求めよ。 ",8,12,10,9,C
x,x,x,x,x,x
半径34の円が8個順次接しており、そのうち2つの円はそれぞれ三角形ABCの辺ABとBCに接している。三角形ABCの内接円の半径は192/5である。同様に、半径1の円を並べることができるとき、そのような円の数を求めよ。 ,2024,2020,2022,2026,A
$f(x)=|| x|-\tfrac{1}{2}|$ および $g(x)=|| x|-\tfrac{1}{4}|$ を定義する。$N$ を、グラフが $x=4 g(f(\cos(N\pi y)))$ で表されるような整数とする。$y=4 g(f(\sin(2\pi x)))$ のグラフと $x=4 g(f(\cos(N\pi y)))$ のグラフがちょうど385回交わることが分かっている。$N$ の値を求めよ。 ,1,3,4,2,B
x,x,x,x,x,x
"非負整数 (a, b, c) が a + b + c = N を満たし、
a²b + a²c + b²a + b²c + c²a + c²b = 6,000,000
を満たすと仮定する。このような三つ組がちょうど601個存在することがわかっている場合、N を求めよ。 ",250,300,350,200,B
実数 $x$ および $y$ がいずれも 1 より大きく、$xy = 25$ であり、かつ $\log_x\left(y^x\right)=\log_y\left(x^{4y}\right)=N$ を満たすとする。このとき $N$ を求めよ。,12,10,5,8,B
x,x,x,x,x,x
"z を複素数とする。  
(75 + 117i)z + (96 + 144i)/z の実部が最大値 540 となるとき、|z| を求めよ。",3,4,5,6,B
x,x,x,x,x,x
毎朝アヤは9キロメートルの散歩をしてから、その後カフェでコーヒーを飲む。彼女が時速sキロメートルで歩く場合、散歩にはN時間かかり、その時間の中にはカフェでのt分間も含まれている。彼女が時速をs+2キロメートルにして歩くと、散歩には2時間24分かかり、この時間にもt分間のカフェ滞在時間が含まれている。もし彼女が時速s+1/2キロメートルで歩くと、散歩には204分かかり、この時間にもt分間のカフェ滞在時間が含まれるという。このとき、Nを求めよ。,4,6,3,5,A
x,x,x,x,x,x
N×Nのグリッド上で、左下の角から右上の角まで、右または上にのみ移動する単調な経路を考える。これらの経路のうち、進行方向をちょうど4回変える経路の数が294であるとして、Nの値を求めよ。 ,7,6,9,8,D
x,x,x,x,x,x
表面積が $N$ で体積が 23 の直方体の集合を $B$ と定義する。$B$ 内の各直方体を収容できる最小の球の半径を $r$ とする。$r^2 = 657/64$ である場合、$N$ の値を求めよ。 ,50,54,52,56,B
x,x,x,x,x,x
三角形 ABC で、外心を O、内心を I とし、IA と OI が垂直で、内接円の半径は 6、AB と AC の積が 468 である。このとき外接円の半径を求めよ。 ,10,15,20,13,D
x,x,x,x,x,x
x,x,x,x,x,x
x,x,x,x,x,x
双曲線 $\frac{x^2}{N} - \frac{y^2}{24} = 1$ 上に点 $A$、$B$、$C$、$D$ が存在し、これらの点が菱形 $ABCD$ を構成し、且つその対角線が原点で交わっていると仮定する。すべてのこのような菱形について、$BD^2$ より常に小さい最大の実数が 480 である。この場合、$N$ の値を求めよ。,10,20,40,30,B
"正の整数からなるリストは以下の性質を持つ。
- このリストで唯一の最頻値は9である。
- このリストの中央値は、このリスト内に現れない正の整数である。
- このリスト内のすべての要素の平方和は236である。
このリストの全要素の和を求めよ。",30,25,28,32,A
Aimevilleには900人の住民がいます。その中で、195人はダイヤモンドの指輪を持っており、367人はゴルフクラブ一式を持っており、562人は庭園用スコップを持っています。また、すべての900人の住民はキャンディーハートの袋を1つずつ持っています。ちょうど3つの品物を持っている住民は234人で、4つの品物すべてを持っている住民は73人です。Aimevilleに住む、ちょうど2つの品物を持っている住民の人数を求めなさい。 ,325,512,489,437,D
三角形ABCは円ωに内接している。円ωにおける点Bと点Cの接線が点Dで交わり、直線ADが円ωと再び点Pで交わる。BC = 9、AC = 10、AP = 100/13 のとき、ABの長さを求めよ。 ,12,6,8,5,D
トーラスTは、半径3の円をその中心から距離6離れた共面軸の周りに回転させることで形成される。Sを球とする。TをSの内部に配置した場合、Tは半径r_iの円に沿って内接する。また、TをSの外部に配置した場合、Tは半径r_oの円に沿って外接する。r_i - r_o = 99/28であるとして、Sの半径を求めよ。 ,11,10,13,12,A
x,x,x,x,x,x
長方形ABCDと長方形EFGHが、D、E、C、Fが同一直線上に位置するように描かれている。さらに、A、D、H、Gはすべて1つの円周上にある。BC = 16、AB = 107、CE = 104、EF = 184の場合、FGの長さを求めよ。 ,15,21,17,19,C
x,x,x,x,x,x
