x,x
x,x
"Jen 通过从集合 S={1,2,3,...,N} 中选取 4 个不同的数参与一次抽奖。随后从 S 中随机选出 4 个数。如果她所选的数中至少有两个数在被选出的数中，则她赢得一个奖项；如果她所选的四个数全部都在被选出的数中，则她赢得大奖。已知在她已获奖的前提下，她赢得大奖的概率为 1/115，求 N 的值。",10
x,x
8个半径为34的圆依次相切，其中有两个圆分别与三角形ABC的边AB和BC相切。三角形ABC的内切圆半径为192/5。同样方式也可以排列半径为1的圆。求这样的圆的个数。,2024
定义 $f(x)=|| x|-\tfrac{1}{2}|$ 和 $g(x)=|| x|-\tfrac{1}{4}|$。设 $N$ 为满足第二个图像为 $x=4 g(f(\cos(N\pi y)))$ 的整数。已知函数 $y=4 g(f(\sin(2\pi x)))$ 与 $x=4 g(f(\cos(N\pi y)))$ 的图像恰好相交 385 次。求 $N$。,3
x,x
"设 $(a, b, c)$ 为非负整数，满足 $a + b + c = N$，且  
\[a^2b + a^2c + b^2a + b^2c + c^2a + c^2b = 6,000,000\]。  
已知满足条件的三元组恰好有 601 个，求 $N$。",300
存在大于1的实数 $x$ 和 $y$，满足 $xy=25$，且 $\log_x\left(y^x\right)=\log_y\left(x^{4y}\right)=N$。求 $N$。,10
x,x
"设 $ z $ 为一个复数。已知  
$$
(75+117i)z + \frac{96+144i}{z}
$$  
的最大可能实部等于 540，求 $ |z| $。",4
x,x
每天早上，Aya 会去散步 9 公里，然后在一家咖啡店停留。当她以每小时 s 千米的恒定速度行走时，整个行程（包括在咖啡店停留 t 分钟）共花费 N 小时。当她以每小时 s+2 千米的速度行走时，整个行程共花费 2 小时 24 分钟，其中包括在咖啡店停留 t 分钟。假设她以每小时 s+1/2 千米的速度行走时，整个行程共花费 204 分钟，其中包括在咖啡店停留 t 分钟。求 N。,4
x,x
考虑在一个 N×N 的方格中，从左下角到右上角只向右或向上移动的单调路径。在这些路径中，假设有恰好四次方向改变的路径数目为 294。求 N。,8
x,x
设 B 是表面积为 N 且体积为 23 的长方体的集合。设 r 为能够包含 B 中每个长方体的最小球体的半径。已知 r² = 657/64，求 N。,54                                     
x,x
设三角形 $ \triangle ABC $ 的外心为 $ O $，内心为 $ I $，满足 $ \overline{IA} \perp \overline{OI} $，内切圆半径为 $ 6 $，且 $ AB \cdot AC = 468 $。求外接圆半径。,13
x,x
x,x
x,x
设点 $A$、$B$、$C$、$D$ 在双曲线 $\frac{x^2}{N} - \frac{y^2}{24} = 1$ 上，且 $ABCD$ 是一个菱形，其对角线在原点相交。对于所有这样的菱形，$BD^2$ 所大于的最大实数为 480。求 $N$。,20
"一个正整数列表具有以下性质：
- 列表中唯一的众数是 9。
- 列表的中位数是一个不在列表中出现的正整数。
- 列表中所有项的平方和为 236。
求该列表中所有项的和。",30
在拥有900名居民的Aimeville镇中，有195人拥有钻戒，367人拥有高尔夫球杆套装，562人拥有园艺铲。此外，每位居民都拥有一袋糖果心。其中有234名居民恰好拥有这四样物品中的三样，而拥有全部四样物品的居民人数为73人。求恰好拥有其中两样物品的Aimeville居民人数。,437
设三角形ABC内接于圆ω。过B和C的圆ω的切线相交于点D，直线AD与圆ω相交于点P。已知BC=9，AC=10，AP=100/13，求AB。,5
环面 T 是由一个半径为 3 的圆绕一条共面轴旋转而成，该轴到圆心的距离为 6。设 S 是一个球体。当将 T 放入 S 内部时，它们沿一个半径为 r_i 的圆内切；当将 T 放在 S 外部时，它们沿一个半径为 r_o 的圆外切。已知 r_i - r_o = 99/28，求 S 的半径。,11
x,x
矩形ABCD和EFGH如图所示，其中D、E、C、F四点共线。同时，A、D、H、G四点共圆。已知BC=16，AB=107，CE=104，EF=184，求FG的长度。,17
x,x
