x,x
x,x
"ジェーンは、S={1,2,3,...,N} から4つの異なる数を選び、宝くじに参加する。その後、S から無作為に4つの数が選ばれる。ジェーンが選んだ数のうち少なくとも2つが無作為に選ばれた数の中に含まれていれば賞品を獲得し、4つすべてが含まれていれば大賞を獲得する。ジェーンが賞品を獲得したという条件のもとで、大賞を獲得する確率が1/115であるとき、N を求めよ。",10
x,x
半径34の8個の円が順次接しており、そのうち2つの円はそれぞれ三角形ABCの辺ABとBCに接している。三角形ABCの内接円の半径は192/5である。同じようにして、半径1の円を並べることができる。そのような円の数を求めよ。,2024
$f(x)=|| x|-\tfrac{1}{2}|$ および $g(x)=|| x|-\tfrac{1}{4}|$ を定義する。$N$ を、第2のグラフが $x=4 g(f(\cos(N\pi y)))$ で表されるような整数とする。$y=4 g(f(\sin(2\pi x)))$ のグラフと $x=4 g(f(\cos(N\pi y)))$ のグラフがちょうど385回交わることが分かっている。$N$ を求めよ。,3
x,x
"非負整数 (a, b, c) が a + b + c = N を満たし、
a²b + a²c + b²a + b²c + c²a + c²b = 6,000,000
を満たすとする。このような三つ組がちょうど601個存在することが分かっているとき、N を求めよ。",300
実数 $x$ および $y$ がともに 1 より大きく、$xy=25$ かつ $\log_x\left(y^x\right)=\log_y\left(x^{4y}\right)=N$ を満たすとする。このとき $N$ を求めよ。,10
x,x
"z を複素数とする。  
(75 + 117i)z + (96 + 144i)/z の実部の最大値が 540 に等しいとき、|z| を求めよ。",4
x,x
毎朝アヤは9キロメートルの散歩をしてから、その後カフェでコーヒーを飲む。彼女が時速sキロメートルで歩くとき、散歩にはN時間かかり、その中にはカフェでのt分間も含まれている。時速をs+2キロメートルにすると、散歩には2時間24分かかり、これにもt分間のカフェ滞在時間が含まれている。もし彼女が時速s+1/2キロメートルで歩くと、散歩には204分かかり、これにもt分間のカフェ滞在時間が含まれるという。このとき、Nを求めよ。,4
x,x
N×Nのグリッド上で、左下の角から右上への角に至る単調な経路（右または上にのみ移動するもの）を考える。このような経路のうち、進行方向をちょうど4回変えるものの数が294であるとする。このとき、Nを求めよ。,8
x,x
表面積が $N$ で体積が 23 の直方体からなる集合を $B$ とする。$B$ に属する各直方体を包含できる最小の球の半径を $r$ とする。$r^2 = 657/64$ であるとするとき、$N$ を求めよ。,54                                     
x,x
三角形 ABC において、外心を O、内心を I とし、IA ⊥ OI、内接円の半径は 6、AB・AC = 468 とする。このとき外接円の半径を求めよ。,13
x,x
x,x
x,x
双曲線 $\frac{x^2}{N} - \frac{y^2}{24} = 1$ 上に点 $A$、$B$、$C$、$D$ があり、それらが菱形 $ABCD$ を成し、その対角線が原点で交わっているとする。すべてのこのような菱形に対して $BD^2$ より常に小さい最大の実数は 480 である。このとき $N$ を求めよ。,20
"正の整数からなるリストは以下の性質を持つ。
- リストにおける唯一の最頻値は9である。
- リストの中央値は、リスト内に現れない正の整数である。
- リスト内のすべての要素の平方和は236である。
このリストの全要素の和を求めよ。",30
Aimevilleには900人の住民がおり、そのうち195人がダイヤモンドの指輪を所有し、367人がゴルフクラブ一式を所有し、562人が庭園用スコップを所有している。また、900人全員がキャンディーハートの袋を1つずつ所有している。ちょうど3つの品物を所有している住民は234人であり、4つの品物すべてを所有している住民は73人である。Aimevilleに住む、ちょうど2つの品物を所有している住民の数を求めよ。,437
三角形ABCは円ωに内接している。BおよびCにおけるωの接線が点Dで交わるとし、ADが再び円ωと点Pで交わるとする。BC = 9、AC = 10、AP = 100/13 のとき、ABを求めよ。,5
トーラスTは、半径3の円をその中心から距離6離れた共面軸の周りに回転させることによって形成される。Sを球とする。TをSの内部に置いたとき、Tは半径r_iの円に沿って内接する。一方、TをSの外部に置いたとき、Tは半径r_oの円に沿って外接する。r_i - r_o = 99/28であるとするとき、Sの半径を求めよ。,11
x,x
長方形ABCDおよびEFGHが、D、E、C、Fが同一直線上にあるように描かれている。また、A、D、H、Gはすべて1つの円周上にある。BC = 16、AB = 107、CE = 104、EF = 184のとき、FGの長さを求めよ。,17
x,x
