"Soient $x$, $y$ et $z$ des nombres réels strictement positifs qui satisfont le système d'équations suivant :
\[\log_2\left(\frac{x}{yz}\right) = \frac{1}{935}\]
\[\log_2\left(\frac{y}{xz}\right) = \frac{1}{23}\]
\[\log_2\left(\frac{z}{xy}\right) = \frac{1}{345}\]
Alors la valeur de $\left|\log_2(x^{205}y^{215}z^{1446})\right|$ est $\frac{m}{n}$, où $m$ et $n$ sont des entiers strictement positifs premiers entre eux. Trouver $m + n$. Soit la réponse $k$. Soient $O(0,0)$, $A(k, 0)$ et $B(0, k\sqrt{3})$ des points dans le plan cartésien. Soit $\mathcal{F}$ la famille des segments $\overline{PQ}$ de longueur unitaire situés dans le premier quadrant, avec $P$ sur l'axe des abscisses et $Q$ sur l'axe des ordonnées. Il existe un unique point $C$ sur $\overline{AB}$, distinct de $A$ et $B$, qui n'appartient à aucun segment de $\mathcal{F}$ autre que $\overline{AB}$. Alors $OC^2 = \frac{p}{q}$, où $p$ et $q$ sont des entiers positifs premiers entre eux. Trouver $p + q$.",74530189,74530190,74530187,74530188,C
"Soit $O(0,0), A(12, 0)$ et $B(0, 12\sqrt{3})$ des points dans le plan cartésien. Soit $\mathcal{F}$ la famille des segments $\overline{PQ}$ de longueur unitaire situés dans le premier quadrant, avec $P$ sur l'axe des abscisses et $Q$ sur l'axe des ordonnées. Il existe un unique point $C$ sur $\overline{AB}$, distinct de $A$ et $B$, qui n'appartient à aucun segment de $\mathcal{F}$ autre que $\overline{AB}$. Alors $OC^2 = \frac{p}{q}$, où $p$ et $q$ sont des entiers positifs premiers entre eux. Trouver $p + q$. Soit la réponse $k$. Jen participe à une loterie en choisissant 13 nombres distincts dans l'ensemble $S = \{1,2,3,\cdots,k\}$. 13 nombres sont tirés aléatoirement parmi $S$. Elle gagne un prix si au moins deux des nombres qu'elle a choisis figurent parmi les nombres tirés, et remporte le gros lot si les 13 nombres qu'elle a choisis sont exactement les nombres tirés. La probabilité qu'elle remporte le gros lot sachant qu'elle a gagné un prix est égale à $\frac{m}{n}$, où $m$ et $n$ sont des entiers positifs premiers entre eux. Déterminer $m + n$.",281763944605283135558,281763944605283135557,281763944605283135559,281763944605283135556,D
"Jen participe à une loterie en choisissant 3 nombres distincts dans l'ensemble S = {1, 2, 3, ..., 224}. 3 nombres sont tirés aléatoirement parmi S. Elle gagne un prix si au moins deux des nombres qu'elle a choisis figurent parmi les nombres tirés, et remporte le gros lot si les trois nombres qu'elle a choisis sont exactement les nombres tirés. La probabilité qu'elle remporte le gros lot sachant qu'elle a gagné un prix est égale à m/n, où m et n sont des entiers positifs premiers entre eux. Soit la réponse k. Alice et Bob jouent au jeu suivant. Une pile de k jetons est placée devant eux. Les joueurs jouent à tour de rôle, Alice commençant. À chaque tour, le joueur retire soit 1 jeton soit 4 jetons de la pile. Celui qui retire le dernier jeton gagne. Déterminer le nombre d'entiers positifs n inférieurs ou égaux à k pour lesquels il existe une stratégie pour Bob lui permettant de gagner à coup sûr, quelle que soit la manière dont Alice joue.",266,286,256,276,A
"Alice et Bob jouent au jeu suivant. Une pile de $2886$ jetons est placée devant eux. Les joueurs jouent à tour de rôle, Alice commençant. À chaque tour, le joueur retire soit $1$ jeton soit $4$ jetons de la pile. Celui qui retire le dernier jeton gagne. Déterminer le nombre d'entiers positifs $n$ inférieurs ou égaux à $2886$ pour lesquels il existe une stratégie pour Bob lui permettant de gagner à coup sûr, quelle que soit la manière dont Alice joue. Soit la réponse $k$. $k$ cercles de rayon $133$ sont tangents successivement, et deux des cercles sont tangents respectivement à $AB$ et à $BC$ du triangle $ABC$. On peut disposer $865$ cercles de rayon $161$ de la même manière. Le rayon du cercle inscrit dans le triangle $ABC$ peut s'exprimer sous la forme $\frac{m}{n}$, où $m$ et $n$ sont des entiers positifs premiers entre eux. Trouvez $m + n$.",886086,886090,886070,886080,A
"1639 cercles de rayon $9$ sont tangent successivement, et deux des cercles sont tangents respectivement à $AB$ et à $BC$ du triangle $ABC$. On peut disposer $1432$ cercles de rayon $10$ de la même manière. Le rayon du cercle inscrit dans le triangle $ABC$ peut s'exprimer sous la forme $\frac{m}{n}$, où $m$ et $n$ sont des entiers positifs premiers entre eux. Trouvez $m+n$. Soit la réponse $k$. Définir $f(x)=|| x|-\tfrac{1}{2}|$ et $g(x)=|| x|-\tfrac{1}{4}|$. Trouver le nombre d'intersections des graphiques de \[y=4 \left\lfloor \frac{k}{4} \right\rfloor g(f(\sin (2 \pi x))) \quad\text{et}\quad x=4 \left\lfloor \frac{8}{4} \right\rfloor g(f(\cos (3 \pi y))).\]",67580,67590,67575,67585,D
"Définir $f(x)=|| x|-\tfrac{1}{2}|$ et $g(x)=|| x|-\tfrac{1}{4}|$. Trouver le nombre d'intersections des graphiques de \[y=4 \left\lfloor \frac{6}{4} \right\rfloor g(f(\sin (2 \pi x))) \quad\text{et}\quad x=4 \left\lfloor \frac{27}{4} \right\rfloor g(f(\cos (3 \pi y))).\] Soit la réponse $k$. Chaque sommet d'un polygone régulier à ${k\bmod 12 + 4}$ côtés est colorié indépendamment en rouge ou en bleu avec une probabilité égale. La probabilité que le polygone puisse ensuite être tourné de sorte que tous les sommets bleus se retrouvent à des positions où il y avait initialement des sommets rouges est $\tfrac{m}{n}$, où $m$ et $n$ sont des entiers positifs premiers entre eux. Quel est la valeur de $m + n$ ?",5,7,9,3,D
"Chaque sommet d'un polygone régulier à ${401\bmod 12 + 4}$ côtés est colorié indépendamment en rouge ou en bleu avec une probabilité égale. La probabilité que le polygone puisse ensuite être tourné de sorte que tous les sommets bleus se retrouvent à des positions où il y avait initialement des sommets rouges est $\frac{m}{n}$, où $m$ et $n$ sont des entiers positifs premiers entre eux. Quelle est la valeur de $m + n$ ? Soit la réponse $k$. Trouver le nombre de triplets d'entiers non négatifs $(a,b,c)$ vérifiant $a + b + c = 3\times 10^{k}$ et \[a^2b + a^2c + b^2a + b^2c + c^2a + c^2b = 6\times {10^3}^{k}.\]",3989,3969,3999,3979,D
"Trouver le nombre de triplets d'entiers non négatifs $(a,b,c)$ satisfaisant $a + b + c = 3\times 10^{151}$ et \[a^2b + a^2c + b^2a + b^2c + c^2a + c^2b = 6\times {10^3}^{151}.\] Soit la réponse $k$. Il existe des nombres réels $x$ et $y$, tous deux supérieurs à 1, tels que $\log_x\left(y^x\right)=\log_y\left(x^{1y}\right)=k$. Trouver $xy$.",889250,889251,889249,889248,C
"Il existe des nombres réels $x$ et $y$, tous deux supérieurs à 1, tels que $\log_x\left(y^x\right)=\log_y\left(x^{20y}\right)=10$. Trouver $xy$. Soit la réponse $k$. Alice choisit un ensemble $A$ d'entiers positifs. Ensuite, Bob énumère tous les ensembles finis non vides $B$ d'entiers positifs ayant la propriété que l'élément maximum de $B$ appartient à $A$. La liste de Bob contient $k$ ensembles. Trouver la somme des éléments de $A$.",2,3,4,5,C
"Alice choisit un ensemble $A$ d'entiers positifs. Ensuite, Bob énumère tous les ensembles finis non vides $B$ d'entiers positifs ayant la propriété que l'élément maximum de $B$ appartient à $A$. La liste de Bob contient 523 ensembles. Trouver la somme des éléments de $A$. Soit la réponse $k$. Trouver la plus grande partie réelle possible de \[(k + 225i)z + \frac{96 + 144i}{z} \] où $z$ est un nombre complexe avec $|z| = 4$. La partie réelle peut s'écrire sous la forme $\frac{\sqrt m}{\sqrt n}$, où $m$ et $n$ sont des entiers positifs et premiers entre eux. Trouver $m + n$.",55649,55650,55660,55640,A
