عند تحضير المواد النانوية للجرافين، تُستخدم تقنية تشتت الليزر لمراقبة درجة تجمع الجسيمات النانوية. عندما يكون مؤشر التجمع في مرحلة الزيادة، وعندما تصل شدة الضوء المتشتت إلى عتبة الكشف، فإن العلاقة بين عدد تجمعات الجسيمات Yₜ وزمن المعالجة بالموجات فوق الصوتية t (بالدقائق) تعطى بالعلاقة: lgYₜ = t·lg(1+k) + lgY₀، حيث Y₀ هو العدد الأولي للجسيمات، وk هو ثابت معدل التجمع. إذا كانت عينة معينة أظهرت بعد 6 دقائق من المعالجة أن عدد تجمعات الجسيمات أصبح 100 ضعف العدد الأولي، فما قيمة ثابت معدل التجمع k = ___%؟ (النتيجة مقربة لرقم عشري واحد، معطيات مساعدة: 10^(1/3)≈2.154، 10^(1/4)≈1.778),115.4
دالة $f(x)=\frac{1}{3}ax^{3}-x^{2}+a^{2}x+1$، إذا كانت الدالة $f(x)$ تصل إلى قيمة عظمى عندما تكون قيمة المتغير المستقل $x$ تساوي $1$، فإن قيمة $a$ هي ___,-2
توجد 6 بطاقات، مكتوب على وجهها الأمامي الأرقام 1، 2، 3، 4، 5، 6 على التوالي، بينما مكتوب على ظهر جميع البطاقات الرقم 7. في البداية، تُرتب البطاقات بوجهها الأمامي إلى الأعلى في صف مرتب، بحيث تكون البطاقة التي كُتب عليها العدد i (i = 1، 2، 3، 4، 5، 6) في الموقع رقم i. ثم يتم رمي حجر نرد منتظم ثلاث مرات، وفي كل مرة إذا كان العدد الظاهر هو n، يتم قلب البطاقة الموجودة في الموقع رقم n ثم إعادة وضعها في مكانها. بعد إتمام هذه العملية ثلاث مرات، يُلاحظ أن مجموع الأعداد الظاهرة على البطاقات أصبح عددًا زوجيًا. تحت هذا الشرط، احسب احتمال أن يكون العدد 3 قد ظهر على النرد مرة واحدة بالضبط.,\frac{1}{3}
القطع الناقص المعطى هو $\frac{x^2}{3}+y^2=1$، ونصف قطر الدائرة المنغولية المقابلة له يُحسب باستخدام $\sqrt{3 + 1}$، والنتيجة هي $2$، أي أن معادلة الدائرة المنغولية هي $x^2 + y^2 = 4$. إذا كانت هناك دائرة أخرى معادلتها $(x - 2)^2 + (y - b)^2 = 9$، وتلامس الدائرة المنغولية في نقطة واحدة فقط، فإن القيمة الحقيقية للعدد $b$ هي _____.,\pm\sqrt{21}
معين $ABCD$ طول ضلعه هو $1$، وقياس الزاوية $\angle DAB$ يساوي $60^{\circ}$. النقطة $E$ تقع في منتصف الضلع $BC$، ويقطع المستقيم $AE$ المستقيم $BD$ عند النقطة $F$. ما قيمة $\overrightarrow{AF}\cdot\overrightarrow{AB}$؟,\frac{5}{6}
"في الفترة [-2π, 2π]، عدد نقاط التقاطع بين منحنى الدالة y = sin(x/2) و منحنى الدالة y = sin2x هو ___",9
"توجد 6 بطاقات، مكتوب على وجهها الأمامي الأرقام 1، 2، 3، 4، 5، 6، بينما يُكتب الرقم 7 على ظهر جميعها. في البداية، توضع البطاقات مرتبة بوجهها الأمامي لأعلى في صف، بحيث تكون البطاقة التي تحمل العدد i في الموقع رقم i (i=1,2,3,4,5,6). ثم يتم رمي حجر نرد منتظم ثلاث مرات متتالية، وفي كل مرة إذا كان العدد الظاهر على النرد هو n، نقوم بقلب البطاقة الموجودة في الموقع رقم n ثم نعيدها إلى مكانها. بعد إتمام الرميات الثلاثة، لوحظ أن مجموع الأعداد الظاهرة على البطاقات أصبح عددًا زوجيًا. بفرض هذا الشرط، احسب احتمال أن يكون العدد 3 قد ظهر على النرد مرة واحدة بالضبط.",\frac{1}{3}
معلوم أن هناك عددين حقيقيين موجبين a و b، أي أن a > 0، b > 0، ومجموعهما يساوي 2، أي a + b = 2، فما أكبر قيمة ممكنة للناتج ab؟,1
في مارس 2011، ضرب زلزال بلغت شدته 9.0 درجة على مقياس ريختر المنطقة الشمالية الشرقية من بحر اليابان. وفي 12 مايو 2008، حدث زلزال في ونشوان بالصين بلغت شدته 8.0 درجة على مقياس ريختر. كم مرة تكون الطاقة المنبعثة من الزلزال في شمال شرق بحر اليابان أكبر من الطاقة المنبعثة من الزلزال في ونشوان؟ (قرب الناتج إلى أقرب عدد صحيح). (ملاحظة: lgE=4.8+1.5M، √2≈1.414، √10≈3.162),32
"عرف عملية على المجموعات بحيث تكون $A*B$ هي المجموعة التي تتضمن العناصر التي تنتمي إلى المجموعة $A$ ولا تنتمي إلى المجموعة $B$. إذا كانت المجموعة $A=\{1,3,5,7\}$، والمجموعة $B=\{2,3,5\}$، فما عدد مجموعات الجزئية للمجموعة $A*B$؟",4
