"При изготовлении графеновых наноматериалов необходимо использовать технологию лазерного рассеяния для мониторинга степени агрегации наночастиц. На стадии роста агрегационного индекса, когда интенсивность рассеянного света достигает порога детектирования, количество частиц-агрегатов $Y_t$ и время ультразвуковой обработки $t$ (в минутах) связаны соотношением $\lg Y_t = t\cdot\lg(1 + k)+\lg Y_0$, где $Y_0$ - начальное количество частиц, а $k$ - константа скорости агрегации. Имеется образец, после 6-минутной ультразвуковой обработки количество агрегатов стало в 100 раз больше, чем начальное количество. Тогда константа скорости агрегации $k =$ ___%. (Результат округлить до одного знака после запятой. Справка: $10^{\frac{1}{3}}\approx 2.154$, $10^{\frac{1}{4}}\approx 1.778$)",11.5,177.8,115.4,215.4,C
"Имеется функция $f(x)=\frac{1}{3}ax^{3}-x^{2}+a^{2}x+1$. Когда аргумент $x$ равен $1$, эта функция $f(x)$ достигает максимального значения. Тогда значение $a$ равно___",-2,1,0,2,A
"Есть 6 карточек. На их лицевой стороне написаны числа 1, 2, 3, 4, 5, 6, а на оборотной - число 7. Сначала эти карточки выложены лицевой стороной вверх в порядке, то есть на $i$-ой позиции лежит карточка с цифрой $\mathrm{i(i = 1,2,3,4,5,6)}$. Затем бросается правильный кубик. Если выпавшее число на кубике равно $n$, то карточку на $n$-ой позиции переворачивают и возвращают на место. Проводится такая эксперимент 3 раза, и в результате оказывается, что сумма чисел на лицевых сторонах карточек четная. Найти вероятность того, что на кубике ровно один раз выпало число 3.",\(\frac{1}{4}\),\(\frac{3}{7}\),\frac{1}{3},\(\frac{2}{5}\),C
"Известно, что радиус окружности Монжа, соответствующей эллипсу \(\frac{x^2}{3}+y^2=1\), вычисляется по формуле \(\sqrt{3 + 1}\), и результат равен 2. То есть, уравнение окружности Монжа имеет вид \(x^2 + y^2 = 4\). Теперь есть окружность с уравнением \((x - 2)^2 + (y - b)^2 = 9\), которая имеет ровно одну общую точку с указанной выше окружностью Монжа. Тогда значение вещественного числа \(b\) равно _____.",\(\pm\sqrt{21}\),\(\pm\sqrt{23}\),\(\pm\sqrt{19}\),\(\pm\sqrt{15}\),A
"Дан ромб $ABCD$ с стороной длиной 1, причем $\angle DAB = 60^{\circ}$. Точка $E$ является серединой стороны $BC$, отрезки $AE$ и $BD$ пересекаются в точке $F$. Тогда значение $\overrightarrow{AF}\cdot\overrightarrow{AB}$ равно ___",\(\frac{1}{2}\),\(\frac{3}{4}\),\frac{5}{6},\(\frac{2}{3}\),C
"На интервале $[-2\pi,2\pi]$ найдите количество точек пересечения графика функции $y = \sin2x$ с графиком функции $y = \sin(\frac{x}{2})$.",10,8,7,9,D
"Есть 6 карточек. На их лицевой стороне написаны числа 1, 2, 3, 4, 5, 6, а на оборотной - число 7. Сначала эти карточки выкладываются лицевой стороной вверх в ряд так, чтобы на i - й позиции находилась карточка с числом i (i = 1, 2, 3, 4, 5, 6). Затем бросается правильный кубик. Если выпавшее число на кубике равно n, то карточку на n - й позиции переворачивают и возвращают на прежнее место. Проводится такая эксперимент 3 раза. В результате сумма чисел на верхних сторонах карточек оказывается четной. При этом условии, найти вероятность того, что на кубике ровно один раз выпало число 3.",\frac{2}{5},\frac{1}{3},\frac{1}{4},\frac{1}{5},B
"Даны два положительных вещественных числа a и b, то есть a > 0, b > 0, и сумма этих двух чисел равна 2, то есть a + b = 2. Тогда максимальное значение, которое может принять ab, равно ____.",4,2,3,1,D
"В марте 2011 года северо - восточные морские районы Японии столкнулись с землетрясением магнитуды 9,0 по шкале Рихтера. 12 мая 2008 года в Вэньчжуане нашей страны произошло землетрясение магнитуды 8,0 по шкале Рихтера. Сколько раз энергия, высвобожденная при этом землетрясении в северо - восточных морских районах Японии, превышает энергию, высвобожденную при землетрясении в Вэньчжуане (округлить до целого)? (Примечание: lgE = 4,8 + 1,5M, √2≈1,414, √10≈3,162)",16,64,32,20,C
"Определена некоторая операция над множествами. Согласно определению, множество $A*B$ состоит из тех элементов, которые принадлежат множеству $A$, но не принадлежат множеству $B$. Известно, что множество $A = \{1, 3, 5, 7\}$, а множество $B = \{2, 3, 5\}$. Тогда количество подмножеств множества $A*B$ равно ___",16,4,2,8,B
"Дано, что есть функция $f(x)=\dfrac{\log_a x}{x^a}$ (здесь $a$ находится в диапазоне $a>0$ и $a\ne 1$). Эта функция имеет минимальное значение $M(a)$. Тогда, когда значение $a$ меняется, $M(a)$ имеет ___ значение.","ни максимального, ни минимального",не имеет,максимальное,минимальное,C
"В партии деталей, количество которых очень велико, есть один показатель качества ξ (в миллиметрах), который подчиняется нормальному распределению N(5.40,0.05²). Теперь из этой партии деталей случайным образом извлекается N деталей. Оказалось, что среди этих N деталей ровно 45 деталей имеют показатель качества ξ, лежащий в интервале (5.35,5.55). В качестве оценки N принимается значение N, при котором P(K = 45) достигает максимального значения. Тогда N = ___",53,50,55,60,A
"Даны два вещественных числа a и b, которые оба больше 0. Тогда минимальное значение выражения (a + b)×\(\left(\frac{1}{a}+\frac{1}{b}\right)\) равно ___",5,4,3,2,B
x,x,x,x,x
"Известно, что верно тождество сочетаний $5\mathrm{C}_{8}^{5}=8\mathrm{C}_{7}^{4}$. Чему равно значение $\mathrm{C}_{8}^{5}$?",28,70,56,35,C
"В математической ситуации, если в разложении выражения \((8 - \sqrt{7}\,x)^n\) сумма всех биномиальных коэффициентов равна 32, то коэффициент при члене \(x^4\) в этом разложении равен ___",1960,2560,1280,3024,A
"Дан прямой треугольный призма ABC - A₁B₁C₁. В треугольнике ABC, a, b, c - это стороны, соответствующие углам A, B, C соответственно. При этом выполняется равенство b * cos(C) + c * cos(B) = a * sin(A), и a = √(2bc) = 1. Если у этого прямого треугольного призмы ABC - A₁B₁C₁ существует вписанная сфера, то значение AA₁ равно ___",√2 + 1,√2 - 1,√2,1,B
"В ферме по разведению коров есть 126 голов коров породы A, 84 голов коров породы B и 42 головы коров породы C. Теперь планируется использовать метод стратифицированной выборки для отбора 12 голов из этих 252 коров. Сколько голов коров породы A следует отобрать?",10,8,6,4,C
"В треугольнике $\mathrm{ABC}$ три внутренних угла $\mathrm{A}$, $\mathrm{B}$, $\mathrm{C}$ соответствуют сторонам, обозначенным как $\mathrm{a}$, $\mathrm{b}$, $\mathrm{c}$ соответственно. Известно, что длина одной из сторон $\mathbf{b}$ равна $7$, угол $\mathbf{B}$ равен $60^{\circ}$, а площадь треугольника $\mathrm{ABC}$ $S_{\triangleABC}$ равна $6\sqrt{3}$. Чему равна периметр треугольника $\mathrm{ABC}$?",18,22,15,20,A
"На числовой оси есть частица, которая изначально находится в положении x = 0. Каждый раз, когда эта частица движется, она с одинаковой вероятностью перемещается на одну единицу длины влево или вправо. Теперь известно, что после 10 - го движения она впервые достигла положения x = 6. Тогда вероятность того, что она не вернулась в начало координат в течение всего движения, равна ___ (выразить в виде несократимой дроби).",3/8,7/20,13/27,5/16,C
"Сколько различных пятизначных чисел можно составить, используя цифры 1, 2, 3 и 12 (каждая цифра может быть использована только один раз)?",15,21,25,30,B
"Есть ромб $ABCD$ с стороной длиной $1$, причем $\angle DAB = 60^{\circ}$. Точка $E$ является серединой стороны $BC$. Диагонали $AE$ и $BD$ пересекаются в точке $F$. Тогда значение $\overrightarrow{AF}\cdot\overrightarrow{AB}$ равно ___",\(\frac{1}{2}\),\frac{5}{6},\(\frac{2}{3}\),\(\frac{3}{4}\),B
Дана гипербола $\mathbf{C}:{\frac{\mathbf{y}^{2}}{5}}-{\frac{\mathbf{x}^{2}}{6}}=1$. Чему равна ее эксцентриситет?,\frac{\sqrt{55}}5,\(\frac{\sqrt{11}}{1}\),\(\frac{\sqrt{66}}{6}\),\(\frac{\sqrt{30}}{5}\),A
"Предположим, что у нас есть набор данных $2x_{1},2x_{2},\dots ,2x_{16}$, и его дисперсия равна 8. Тогда дисперсия данных $x_{1},x_{2},\dots ,x_{16}$ равна ___",2,1,4,8,A
"Есть множество A, состоящее из всех точек (x,y), удовлетворяющих условиям x = 4 - 2n, y = 5 - n, причем n, x, y принадлежат множеству натуральных чисел. Сколько элементов содержит множество A?",4,2,3,5,C
"В треугольнике ABC, если угол A больше угла B, то какое соотношение между sinA и sinB: sinA ____ sinB.",>,≥,<,≤,A
В имеется кубический контейнер с ребром длиной 4 см (не учитывая толщины стенок контейнера). В этом кубическом контейнере находятся два железных шара с одинаковым радиусом. Какое максимальное значение радиуса железных шаров может быть достигнуто в сантиметрах?,2,\(\sqrt{3}\),2 - \(\sqrt{2}\),3-\sqrt{3},D
