عند تحضير المواد النانوية للجرافين، تُستخدم تقنية تشتت الليزر لمراقبة درجة تجمع الجسيمات النانوية. عندما يكون مؤشر التجمع في مرحلة الزيادة، وعندما تصل شدة الضوء المتشتت إلى عتبة الكشف، فإن العلاقة بين عدد تجمعات الجسيمات Yₜ وزمن المعالجة بالموجات فوق الصوتية t (بالدقائق) تعطى بالعلاقة: lgYₜ = t·lg(1+k) + lgY₀، حيث Y₀ هو العدد الأولي للجسيمات، وk هو ثابت معدل التجمع. إذا كانت عينة معينة أظهرت بعد 6 دقائق من المعالجة أن عدد تجمعات الجسيمات أصبح 100 ضعف العدد الأولي، فما قيمة ثابت معدل التجمع k = ___%؟ (النتيجة مقربة لرقم عشري واحد، معطيات مساعدة: 10^(1/3)≈2.154، 10^(1/4)≈1.778),11.5,177.8,115.4,215.4,C
دالة $f(x)=\frac{1}{3}ax^{3}-x^{2}+a^{2}x+1$، إذا كانت الدالة $f(x)$ تصل إلى قيمة عظمى عندما تكون قيمة المتغير المستقل $x$ تساوي $1$، فإن قيمة $a$ هي ___,-2,1,0,2,A
توجد 6 بطاقات، مكتوب على وجهها الأمامي الأرقام 1، 2، 3، 4، 5، 6 على التوالي، بينما مكتوب على ظهر جميع البطاقات الرقم 7. في البداية، تُرتب البطاقات بوجهها الأمامي إلى الأعلى في صف مرتب، بحيث تكون البطاقة التي كُتب عليها العدد i (i = 1، 2، 3، 4، 5، 6) في الموقع رقم i. ثم يتم رمي حجر نرد منتظم ثلاث مرات، وفي كل مرة إذا كان العدد الظاهر هو n، يتم قلب البطاقة الموجودة في الموقع رقم n ثم إعادة وضعها في مكانها. بعد إتمام هذه العملية ثلاث مرات، يُلاحظ أن مجموع الأعداد الظاهرة على البطاقات أصبح عددًا زوجيًا. تحت هذا الشرط، احسب احتمال أن يكون العدد 3 قد ظهر على النرد مرة واحدة بالضبط.,\(\frac{1}{4}\),\(\frac{3}{7}\),\(\frac{1}{3}\),\(\frac{2}{5}\),C
القطع الناقص المعطى هو $\frac{x^2}{3}+y^2=1$، ونصف قطر الدائرة المنغولية المقابلة له يُحسب باستخدام $\sqrt{3 + 1}$، والنتيجة هي $2$، أي أن معادلة الدائرة المنغولية هي $x^2 + y^2 = 4$. إذا كانت هناك دائرة أخرى معادلتها $(x - 2)^2 + (y - b)^2 = 9$، وتلامس الدائرة المنغولية في نقطة واحدة فقط، فإن القيمة الحقيقية للعدد $b$ هي _____.,\(\pm\sqrt{21}\),\(\pm\sqrt{23}\),\(\pm\sqrt{19}\),\(\pm\sqrt{15}\),A
معين $ABCD$ طول ضلعه هو $1$، وقياس الزاوية $\angle DAB$ يساوي $60^{\circ}$. النقطة $E$ تقع في منتصف الضلع $BC$، ويقطع المستقيم $AE$ المستقيم $BD$ عند النقطة $F$. ما قيمة $\overrightarrow{AF}\cdot\overrightarrow{AB}$؟,\(\frac{1}{2}\),\(\frac{3}{4}\),\(\frac{5}{6}\),\(\frac{2}{3}\),C
"في الفترة [-2π, 2π]، عدد نقاط التقاطع بين منحنى الدالة y = sin(x/2) و منحنى الدالة y = sin2x هو ___",10,8,7,9,D
"توجد 6 بطاقات، مكتوب على وجهها الأمامي الأرقام 1، 2، 3، 4، 5، 6، بينما يُكتب الرقم 7 على ظهر جميعها. في البداية، توضع البطاقات مرتبة بوجهها الأمامي لأعلى في صف، بحيث تكون البطاقة التي تحمل العدد i في الموقع رقم i (i=1,2,3,4,5,6). ثم يتم رمي حجر نرد منتظم ثلاث مرات متتالية، وفي كل مرة إذا كان العدد الظاهر على النرد هو n، نقوم بقلب البطاقة الموجودة في الموقع رقم n ثم نعيدها إلى مكانها. بعد إتمام الرميات الثلاثة، لوحظ أن مجموع الأعداد الظاهرة على البطاقات أصبح عددًا زوجيًا. بفرض هذا الشرط، احسب احتمال أن يكون العدد 3 قد ظهر على النرد مرة واحدة بالضبط.",\frac{2}{5},\frac{1}{3},\frac{1}{4},\frac{1}{5},B
معلوم أن هناك عددين حقيقيين موجبين a و b، أي أن a > 0، b > 0، ومجموعهما يساوي 2، أي a + b = 2، فما أكبر قيمة ممكنة للناتج ab؟,4,2,3,1,D
في مارس 2011، ضرب زلزال بلغت شدته 9.0 درجة على مقياس ريختر المنطقة الشمالية الشرقية من بحر اليابان. وفي 12 مايو 2008، حدث زلزال في ونشوان بالصين بلغت شدته 8.0 درجة على مقياس ريختر. كم مرة تكون الطاقة المنبعثة من الزلزال في شمال شرق بحر اليابان أكبر من الطاقة المنبعثة من الزلزال في ونشوان؟ (قرب الناتج إلى أقرب عدد صحيح). (ملاحظة: lgE=4.8+1.5M، √2≈1.414، √10≈3.162),16,64,32,20,C
"عرف عملية على المجموعات بحيث تكون $A*B$ هي المجموعة التي تتضمن العناصر التي تنتمي إلى المجموعة $A$ ولا تنتمي إلى المجموعة $B$. إذا كانت المجموعة $A=\{1,3,5,7\}$، والمجموعة $B=\{2,3,5\}$، فما عدد مجموعات الجزئية للمجموعة $A*B$؟",16,4,2,8,B
يُعطى أن الدالة $f(x)=\dfrac{\log_a x}{x^a}$ (حيث $a>0$ و $a\ne 1$) تمتلك قيمة دنيا هي $M(a)$، فعند تغير قيمة $a$، فإن $M(a)$ يكون لها ___ قيمة,لا يوجد لها ماكسيمم ولا ماينيمم,لا,ماكسيمم,ماينيمم,C
"في دفعة كبيرة جدًا من القطع، يخضع معيار الجودة ξ (بالملليمتر) للتوزيع الطبيعي N(5.40, 0.05²). تم سحب عينة عشوائية مكوّنة من N قطعة، وتم ملاحظة أن 45 قطعة بالضبط من هذه العينة تمتلك قيمة المعيار ξ ضمن الفاصل (5.35, 5.55). إذا اعتبرنا القيمة التي تعظم احتمال P(K = 45) كمقدّر لـ N، فإن N = ___",53,50,55,60,A
إذا كان لدينا عددين حقيقيين موجبين a و b، فإن أصغر قيمة ممكنة للتعبير (a + b)×$\left(\frac{1}{a}+\frac{1}{b}\right)$ هي ___,5,4,3,2,B
x,x
من المعروف أن المتطابقة التوافقيّة $5\mathrm{C}_{8}^{5}=8\mathrm{C}_{7}^{4}$ صحيحة، فما قيمة $\mathrm{C}_{8}^{5}$؟ اكتب القيمة في الموضع الفارغ.___,28,70,56,35,C
"في سياق رياضي، إذا كان مجموع جميع معاملات الحدود في مفكوك $(8 - \sqrt{7}\,x)^n$ يساوي 32، فإن معامل الحد $x^4$ في هذا المفكوك هو ___",1960,2560,1280,3024,A
مكعب ثلاثي قائم ABC - A₁B₁C₁، في المثلث ABC، الأضلاع a وb وc مقابلة للزوايا A وB وC على التوالي، وتحقق العلاقة: b مضروبة في جيب تمام الزاوية C زائد c مضروبة في جيب تمام الزاوية B تساوي a مضروبة في جيب الزاوية A، مع أن a تساوي الجذر التربيعي لـ 2bc وقيمتها 1. إذا كانت هناك كرة داخلية مماسة لهذا المكعب الثلاثي القائم، فإن قيمة AA₁ هي ___,√2 + 1,√2 - 1,√2,1,B
في مزرعة أبقار، يوجد 126 بقرة من السلالة A، و84 بقرة من السلالة B، و42 بقرة من السلالة C. إذا كان المخطط استخدام طريقة العينة الطبقية لاختيار 12 بقرة من أصل 252 بقرة، فما عدد الأبقار التي يجب اختيارها من السلالة A؟,10,8,6,4,C
في المثلث $\mathrm{ABC}$، تُرمز الأضلاع المقابلة للزوايا الداخلية الثلاث $\mathrm{A}$ و$\mathrm{B}$ و$\mathrm{C}$ بـ $\mathrm{a}$ و$\mathrm{b}$ و$\mathrm{c}$ على التوالي. إذا كان طول الضلع $\mathbf{b}$ يساوي $7$، وقياس الزاوية $\mathbf{B}$ يساوي $60^{\circ}$، ومساحة المثلث $\mathrm{ABC}$ تساوي $6\sqrt{3}$، فما هو محيط المثلث $\mathrm{ABC}$؟,18,22,15,20,A
في خط الأعداد، يتحرك جسيم بدءًا من الموضع x = 0، وفي كل خطوة يتحرك وحدة واحدة إما إلى اليسار أو إلى اليمين باحتمال متساوٍ. إذا علمت أن الجسيم وصل لأول مرة إلى الموضع x = 6 بعد الخطوة العاشرة بالضبط، فما احتمال ألا يكون الجسيم قد عاد إلى نقطة الأصل في أي لحظة أثناء حركته؟ (عبّر عن الناتج بكسر مبسط),3/8,7/20,13/27,5/16,C
باستخدام الأرقام 1، 2، 3، $12$ لتكوين عدد مكوّن من خمسة أرقام (مع السماح باستخدام كل رقم مرة واحدة فقط)، كم عددًا مختلفًا يمكن تكوينه؟,15,21,25,30,B
معين $ABCD$ طول ضلعه هو $1$، وقياس الزاوية $\angle DAB$ يساوي $60^{\circ}$، والنقطة $E$ منتصف الضلع $BC$، ويكون تقاطع المستقيم $AE$ مع القطر $BD$ عند النقطة $F$، فإن القيمة $\overrightarrow{AF}\cdot\overrightarrow{AB}$ تساوي ___,\(\frac{1}{2}\),\(\frac{5}{6}\),\(\frac{2}{3}\),\(\frac{3}{4}\),B
القطع الزائد $\mathbf{C}:{\frac{\mathbf{y}^{2}}{5}}-{\frac{\mathbf{x}^{2}}{6}}=1$، ما قيمة معامل انحرافه؟,\frac{\sqrt{55}}5,\(\frac{\sqrt{11}}{1}\),\(\frac{\sqrt{66}}{6}\),\(\frac{\sqrt{30}}{5}\),A
"إذا كانت لدينا مجموعة من البيانات $2x_{1},2x_{2},\dots ,2x_{16}$، وتباينها يساوي 8، فإن تباين البيانات $x_{1},x_{2},\dots ,x_{16}$ هو ___",2,1,4,8,A
"يوجد مجموعة A تحتوي على جميع النقاط (x,y) التي تحقق المعادلتين x = 4 - 2n، y = 5 - n، بحيث تكون n وx وy أعدادًا طبيعية. كم عدد عناصر المجموعة A؟",4,2,3,5,C
في المثلث ABC، إذا كانت الزاوية A أكبر من الزاوية B، فإن علاقة المقارنة بين جيب الزاوية A و جيب الزاوية B هي جا A ____ جا B,>,≥,<,≤,A
مكعب طول حرفه 4 سم يحتوي على وعاء (مع إهمال سماكة جدار الوعاء)، وفي داخل هذا الوعاء يوجد مكعب به كرتان حديديتان لهما نفس نصف القطر، فما أقصى قيمة يمكن أن يصل إليها نصف قطر الكرتين بالسنتيمتر؟,2,\(\sqrt{3}\),2 - \(\sqrt{2}\),3-\sqrt{3},D
يوجد مخروط SO، نصف قطر قاعدته الدائرية OA يساوي 1، وعند فك سطحه الجانبي نحصل على شكل مستوٍ مساحته 3π، فإن حجم هذا المخروط هو ___π,\frac{\sqrt{2}}{3},\frac{4\sqrt{2}}{3},\frac{2\sqrt{2}}{3},\sqrt{2},C
معلوم أن هناك عددين موجبين \(a\) و\(b\)، ومجموعهما يساوي \(4\)، فما هي أصغر قيمة ممكنة لمجموع مربعي العددين \(a^2 + b^2\)؟,8,9,6,7,A
