"Lors de la préparation de matériaux nanométriques de graphène, il est indispensable d'utiliser la technique de diffusion laser pour contrôler le degré d'agglomération des nanoparticules. Quand l'indice d'agglomération est en phase de croissance, une fois que l'intensité de la lumière diffusée atteint le seuil de détection, le nombre d'agglomérats de particules $Yₜ$ et le temps de traitement ultrasonique $t$ (en minutes) obéissent à la relation $\lg Yₜ=t\cdot\lg(1 + k)+\lg Y₀$, où $Y₀$ est le nombre initial de particules et $k$ est la constante de vitesse d'agglomération. Actuellement, pour un échantillon donné, après 6 minutes de traitement ultrasonique, le nombre d'agglomérats est devenu 100 fois le nombre initial de particules. Alors, la constante de vitesse d'agglomération $k =$ ___%. (Arrondir le résultat à un décimal, données de référence : $10^{\frac{1}{3}}\approx2.154$, $10^{\frac{1}{4}}\approx1.778$)","115,4"
"Il y a une fonction $f(x)=\frac{1}{3}ax^{3}-x^{2}+a^{2}x+1$. Lorsque $x = 1$, la fonction $f(x)$ atteint un maximum local. Alors, la valeur de $a$ est ___",-2
"Il existe 6 cartes. Sur la face avant de chaque carte est inscrit un nombre parmi 1, 2, 3, 4, 5, 6, et sur la face arrière est inscrit le nombre 7. Au départ, ces cartes sont rangées dans l'ordre avec les faces avant vers le haut, c'est - à - dire que sur la i - ème position se trouve la carte avec le nombre $\mathrm{i(i = 1,2,3,4,5,6)}$ écrit dessus. Ensuite, on lance un dé équilibré. Si le résultat du lancer de dé est $n$, on retourne la carte sur la n - ème position et on la remet à sa place. Cette expérience est effectuée 3 fois. On observe que la somme des nombres sur les faces des cartes tournées vers le haut est un nombre pair. Dans cette situation, quelle est la probabilité que le dé ait affiché le nombre 3 exactement une fois?",\frac{1}{3}
"On sait que le rayon du cercle de Monge correspondant à l'ellipse \(\frac{x^2}{3}+y^2=1\) s'obtient en calculant \(\sqrt{3 + 1}\), et le résultat est 2. En d'autres termes, l'équation du cercle de Monge est \(x^2 + y^2 = 4\). Maintenant, considérons un cercle dont l'équation est \((x - 2)^2 + (y - b)^2 = 9\). Ce cercle et le cercle de Monge mentionné ci - dessus ont un seul point commun. Alors, la valeur du nombre réel \(b\) est _____.",\(\pm\sqrt{21}\)
On considère un losange $ABCD$ dont le côté a une longueur de $1$ et l'angle $\angle DAB$ est égal à $60^{\circ}$. Le point $E$ est le milieu du côté $BC$. Les droites $AE$ et $BD$ se croisent en un point $F$. Quelle est la valeur de $\overrightarrow{AF}\cdot\overrightarrow{AB}$?,$\frac{5}{6}$
"Sur l'intervalle [-2π,2π], déterminer le nombre de points d'intersection entre la courbe de la fonction y = sin2x et celle de la fonction y = sin(x/2) est ___",9
"Il y a 6 cartes. Sur la face avant de chaque carte, il est écrit respectivement les nombres 1, 2, 3, 4, 5, 6, tandis que sur la face arrière de chaque carte, il est écrit le nombre 7. Au départ, les cartes sont disposées face avant vers le haut en une rangée, avec la carte portant le nombre $\mathrm{i}$ placée à la $\mathrm{i}$-ème position ($\mathrm{i = 1, 2, 3, 4, 5, 6}$). Ensuite, on lance un dé équilibré. Quand le nombre de points au-dessus du dé est $\mathrm{n}$, on retourne la carte à la $\mathrm{n}$-ème position et on la remet à sa place. On effectue cette expérience 3 fois. Sachant que la somme des nombres des cartes face vers le haut est un nombre pair, quelle est la probabilité que le dé ait exactement une fois le nombre de points égal à 3?",\frac{1}{3}
"On connaît deux nombres réels positifs a et b, c'est-à-dire a > 0, b > 0, et la somme de ces deux nombres vaut 2, c'est-à-dire a + b = 2. Alors, la valeur maximale que le produit ab peut atteindre est ___",1
"En mars 2011, la mer au nord - est du Japon a subi un tremblement de terre de magnitude 9,0 sur l'échelle de Richter. Le 12 mai 2008, un séisme de magnitude 8,0 sur l'échelle de Richter a eu lieu à Wenchuan en Chine. Alors, l'énergie libérée par ce tremblement de terre au large du nord - est du Japon est ___ fois celle libérée par le tremblement de terre de Wenchuan (arrondi à l'entier le plus proche). (Note : lgE = 4,8 + 1,5M, √2 ≈ 1,414, √10 ≈ 3,162)",32
"On a défini une opération sur les ensembles. On a stipulé que $A*B$ est l'ensemble constitué par les éléments qui appartiennent à l'ensemble $A$ mais pas à l'ensemble $B$. Maintenant, on a l'ensemble $A = \{1,3,5,7\}$ et l'ensemble $B = \{2,3,5\}$. Combien de sous-ensembles l'ensemble $A*B$ possède-t-il?",4
