グラフェンナノ材料の製造時には、レーザー散乱技術を利用してナノ粒子の凝集程度を監視する必要があります。凝集指数が増加段階にあるとき、散乱光強度が検出閾値に達すると、粒子凝集体の数 $ Yₜ $ と超音波処理時間 $ t $（単位：分）には $ \lg Yₜ = t \cdot \lg(1 + k) + \lg Y₀ $ の関係があります。ここで、$ Y₀ $ は初期粒子数、$ k $ は凝集速度定数です。今、あるサンプルについて、6分間の超音波処理を行った後、凝集体の数が初期数の100倍になりました。このとき、凝集速度定数 $ k = $ ___% です。（結果は小数点以下1位で丸め、参考データ：$ 10^{\frac{1}{3}} \approx 2.154 $、$ 10^{\frac{1}{4}} \approx 1.778 $）,115.4
関数$f(x)=\frac{1}{3}ax^{3}-x^{2}+a^{2}x+1$があり、変数$x$の値が$1$のとき、この関数$f(x)$は極大値をとります。このとき、$a$の値は___です。,-2
"6枚のカードがあり、それらの表面にはそれぞれ数字1、2、3、4、5、6が書かれ、裏面にはすべて数字7が書かれています。最初にこれらのカードを表面を上にして順番に一列に並べます。つまり、第$i$番目の位置には数字$\mathrm{i(i = 1,2,3,4,5,6)}$が書かれたカードが置かれます。次に、質量が均一なサイコロを振ります。サイコロの上の面の目が$n$であれば、第$n$番目の位置にあるカードを裏返してから元の位置に戻します。このような実験を3回行った結果、カードの上に向いている数字の和が偶数であることがわかりました。この条件の下で、サイコロの目がちょうど1回3になる確率はいくらですか。",\frac{1}{3}
楕円\(\frac{x^2}{3}+y^2=1\)に対応するモンジュー円の半径は\(\sqrt{3 + 1}\)を計算して求められ、結果は\(2\)です。つまり、モンジュー円の方程式は\(x^2 + y^2 = 4\)です。今、方程式が\((x - 2)^2 + (y - b)^2 = 9\)である円があり、この円と上記のモンジュー円はちょうど1つの共有点を持っています。このとき、実数\(b\)の値は_____です。,\(\pm\sqrt{21}\)
菱形$ABCD$があり、その辺の長さは$1$で、$\angle DAB$の度数は$60^{\circ}$です。点$E$は$BC$辺の中点で、$AE$と$BD$の交点を$F$とすると、$\overrightarrow{AF}\cdot\overrightarrow{AB}$の値は___です。,\frac{5}{6}
"区間[-2π,2π]で、関数y = sin2xのグラフと関数y = sin(x/2)のグラフの交点の個数は___である。",9
"6枚のカードがあり、それらの表面にはそれぞれ数字1、2、3、4、5、6が書かれており、裏面にはすべて数字7が書かれています。最初にこれらのカードを表面を上にして一列に並べ、第$i$番目の位置には数字$\mathrm{i(i = 1,2,3,4,5,6)}$が書かれたカードを置きます。次に、質量が均一なサイコロを投げます。サイコロの上向きの目が$n$であれば、第$n$番目の位置にあるカードを裏返してから元の位置に戻します。このような実験を3回行った結果、カードの上向きの数字の和が偶数であることがわかりました。この条件の下で、サイコロの目がちょうど1回3になる確率は何ですか？",\frac{1}{3}
2 つの正の実数 a と b があり、つまり a > 0、b > 0 で、この 2 つの数の和が 2 である、つまり a + b = 2 のとき、ab が取り得る最大値は___,1
2011年3月、日本北東部海域でマグニチュード9.0の地震が発生しました。2008年5月12日、中国の汶川でマグニチュード8.0の地震が発生しました。では、今回の日本北東部海域の地震が放出したエネルギーは、汶川地震が放出したエネルギーの___倍です（1に四捨五入）。（注：lgE = 4.8 + 1.5M、√2 ≈ 1.414、√10 ≈ 3.162）,32
"ある集合演算を定義します。$A*B$ は集合 $A$ に属し、かつ集合 $B$ に属さない要素からなる集合と規定します。 現在、集合 $A = \{1,3,5,7\}$、集合 $B = \{2,3,5\}$ が与えられています。 このとき、集合 $A*B$ の部分集合の個数は___です。",4
関数 $f(x)=\dfrac{\log_a x}{x^a}$（ただし、$a$ の範囲は $a>0$ 且つ $a\ne 1$）があり、この関数には最小値 $M(a)$ が存在する。$a$ の値が変化するとき、$M(a)$ は___値を持つ。,最大
"大量の部品の中に、ある品質指標ξ（単位はミリメートル）があり、これは正規分布N(5.40,0.05²)に従っています。今、この部品の中からランダムにN個を抽出し、このN個の部品の中で、品質指標ξが区間(5.35,5.55)内にある部品がちょうど45個あることが分かりました。P(K = 45)が最大値を取るNの値をNの推定値として、N = ___",53
