"When preparing graphene nanomaterials, laser scattering technology is used to monitor the agglomeration degree of nanoparticles. In the growth stage of the agglomeration index, when the scattered light intensity reaches the detection threshold, the relationship between the number of particle agglomerates $Y_t$ and the ultrasonic treatment time $t$ (in minutes) is $\lg Y_t=t\cdot\lg(1 + k)+\lg Y_0$, where $Y_0$ is the initial number of particles and $k$ is the agglomeration rate constant. Now, for a sample, after 6 minutes of ultrasonic treatment, the number of agglomerates is 100 times the initial number. Then the agglomeration rate constant $k =$ ___%. (Keep one decimal place in the result. Reference data: $10^{\frac{1}{3}}\approx2.154$, $10^{\frac{1}{4}}\approx1.778$)",11.5,177.8,115.4,215.4,C
"Given a function \(f(x)=\frac{1}{3}ax^{3}-x^{2}+a^{2}x + 1\). When the independent variable \(x = 1\), the function \(f(x)\) attains a maximum value. Then the value of \(a\) is ___.",-2,1,0,2,A
"There are 6 cards. The front sides of these cards are written with the numbers 1, 2, 3, 4, 5, and 6 respectively, and the back sides are all written with the number 7. At the beginning, these cards are arranged in a row with the front sides facing up in order. That is, the card with the number $\mathrm{i(i = 1,2,3,4,5,6)}$ is placed at the $i$-th position. Then roll a fair die. If the number of points on the upward side of the die is $n$, turn over the card at the $n$-th position and then put it back to its original position. Perform such an experiment 3 times. It is known that the sum of the numbers on the upward sides of the cards is an even number. What is the probability that the number of points on the die is exactly 3 once under this condition?",\(\frac{1}{4}\),\(\frac{3}{7}\),\(\frac{1}{3}\),\(\frac{2}{5}\),C
"Given that the radius of the Monge circle corresponding to the ellipse \(\frac{x^2}{3}+y^2 = 1\) is obtained by calculating \(\sqrt{3 + 1}\), and the result is 2. That means the equation of the Monge circle is \(x^2 + y^2 = 4\). Now, consider a circle with the equation \((x - 2)^2 + (y - b)^2 = 9\). This circle and the above - mentioned Monge circle have exactly one common point. Then the value of the real number \(b\) is _____.",\(\pm\sqrt{21}\),\(\pm\sqrt{23}\),\(\pm\sqrt{19}\),\(\pm\sqrt{15}\),A
"There is a rhombus $ABCD$ whose side length is $1$, and the degree of $\angle DAB$ is $60^{\circ}$. Point $E$ is the mid - point of side $BC$. The line segment $AE$ and the line segment $BD$ intersect at point $F$. Then what is the value of $\overrightarrow{AF}\cdot\overrightarrow{AB}$ equal to?",\(\frac{1}{2}\),\(\frac{3}{4}\),\(\frac{5}{6}\),\(\frac{2}{3}\),C
"On the interval [-2π, 2π], determine the number of intersection points of the graph of the function y = sin2x and the graph of the function y = sin(x/2). The number is ___.",10,8,7,9,D
"There are 6 cards. The front sides of these cards are written with the numbers 1, 2, 3, 4, 5, 6 respectively, and the back sides are all written with the number 7. At the beginning, these cards are arranged in a row with the front sides facing up, and the card placed in the $i$-th position is precisely the one written with the number $i (i = 1, 2, 3, 4, 5, 6)$. Then roll a fair die. If the number of points on the upward side of the die is $n$, turn over the card in the $n$-th position and then put it back to its original position. Perform such an experiment 3 times. Given that the sum of the numbers on the upward sides of the cards is an even number, what is the probability that the number of points on the die is exactly 3 once?",\frac{2}{5},\frac{1}{3},\frac{1}{4},\frac{1}{5},B
"Given two positive real numbers a and b, where a > 0 and b > 0, and the sum of these two numbers equals 2, i.e., a + b = 2, then the maximum value that ab can reach is ___.",4,2,3,1,D
"In March 2011, an earthquake with a magnitude of 9.0 on the Richter scale struck the northeastern sea area of Japan. On May 12, 2008, an earthquake with a magnitude of 8.0 on the Richter scale took place in Wenchuan, China. Then the energy released by the earthquake in the northeastern sea area of Japan is ___ times that of the Wenchuan earthquake (accurate to 1). (Note: lgE = 4.8 + 1.5M, √2 ≈ 1.414, √10 ≈ 3.162)",16,64,32,20,C
"A set operation is defined. It is stipulated that $A*B$ represents the set consisting of elements that are in set $A$ but not in set $B$. Now, if set $A = \{1, 3, 5, 7\}$ and set $B = \{2, 3, 5\}$, then the number of subsets of set $A*B$ is ____.",16,4,2,8,B
